RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,716.7228689009589,708.9185549070511,695.7073424630731,710.7962694588806,714.8949937230889,729.5771877359261,731.0186989074109,743.3729512154271,744.3306093638571,742.1244553689942,739.2443695665589,733.2735329227457,735.0037957351565,735.271408484257,,737.5822067706121,747.471656762372,748.9481266797407,755.3302556576876,748.6669674560429,752.9133502670722,749.4594314969268,749.5629164468448,744.7790145843321,748.8861189797825,746.7622008906545,751.0314606332265,754.3209166543387,757.8727360655955,758.7343160692902,757.8605051172981,763.4364577274974,763.9119813980294,764.4341880406654,764.5680448548718,765.2104046083376,767.5653569244934,769.2126299470048,773.8006766234774,775.279675662471,777.0265490378637,779.1807195338953,785.5613914731282,786.3401946776404,785.8681012292044,786.9815883357812,788.129160297081,788.4793519718071,784.3223222950134,784.6795872726733,790.9065894718959,794.0020193792391,796.4800259216137,792.0639021801816,797.8140398502518,798.3423643559778,804.1765558832,803.9199440517395,809.1987948978923,802.562479053884,806.6267822568972,808.9503145579472,821.9233080354023,825.446610608622,830.7601212324535,835.8263254425003,848.543686904628,854.3352073440011,872.0670316101935,876.9409066009966,886.881311177516,886.0486170365724,886.1082171072558,893.5455439563806,896.7239835323113,904.4337330179045,912.9881178185077,916.5531483309851,926.1199910092474,930.7666642130058,937.1545163169609,937.9051918756887,935.1690049377628,931.7476670900072,933.4488811529933,937.448113552939,947.751794984998,954.2348278364041,954.7581198875581,956.6486648201843,957.2736724730813,959.379518925292,961.0298760883993,956.1294921843748,957.6442935769069,962.9163607268479,970.9303751928998,969.5295428174185,965.3829666123639,967.7645453393045,973.7058066748815,979.0632386145677,982.2831482736243,983.602467771608,970.8376533755653,961.4936140643458
394908,68,"New Haven, CT",msa,CT,1019.5379355000482,1015.7608275683801,1032.819905393666,1043.0147846836567,1053.3853683274774,1050.2671623402887,1050.3050917039418,1049.533410609586,1043.5161670023722,1041.8222962946954,1036.5315143039688,1042.264438253626,1052.7750963240837,1065.8666985910372,1073.0370489179659,1073.5848980739104,1081.0406895595156,1083.1336471817135,1082.545770148175,1079.8482770948397,1082.6330051360276,1084.7222986232568,1078.0876753076204,1081.5281859661607,1087.8326708361571,1101.3198851745067,1101.1020965938228,1107.2881320937859,1107.621173678422,1115.3735263719482,1118.9888001586128,1125.1034140891295,1114.4937370294833,1107.9596969030135,1101.2687786050337,1112.5098697401747,1113.3802380913403,1121.592248326904,1133.218552559935,1145.7632673256462,1147.206545692266,1149.0153657133649,1153.767954263189,1161.4856255599902,1157.5689157501904,1152.3119347337622,1143.0774908586088,1157.6571135732363,1163.5995008723073,1184.7147412749366,1184.6951290401078,1198.4231758020935,1198.5917223681483,1201.3245765873596,1198.4058979462504,1197.8084617499194,1194.746527510932,1198.0019128195704,1195.592292883025,1202.1455721156585,1204.9630351772328,1227.8210481200724,1240.2880526321846,1250.5466554072857,1249.1738594293968,1250.0350990369661,1249.4416655114555,1248.5960581454233,1248.4723468534348,1256.2050137826495,1249.8834142224594,1254.409261733551,1264.2876632673708,1283.1536020626115,1294.5686592316245,1301.8824932499801,1326.8424020918733,1349.3166736951339,1389.0171086728403,1406.1856645144728,1426.368532133202,1425.146402154376,1429.5028695371661,1438.7098301428357,1440.1500104899048,1447.1875078433152,1461.162280742582,1487.584955079707,1516.3986835182086,1530.4287041834841,1545.226411135822,1547.9223355858724,1559.4313963869095,1565.969822893564,1580.854042613538,1578.3530702164235,1592.3314796306101,1593.5819040188007,1604.6134212101888,1604.2095918663501,1615.9574109798207,1643.699604792664,1667.956877538969,1687.677535446052,1693.9402275056066,1698.7456221521684,1721.4870511512577,1725.2963653236209,1731.3347156736925,1732.5694572386103,1744.2142612099203,1759.7496082410091,1766.492259056347,1784.874590748418,1797.8589505572884,1816.0144651128937,1826.9633936145267,1838.0367199469958
394561,69,"El Paso, TX",msa,TX,689.032068248908,694.1567932065136,678.0935187295792,678.31055232897,673.9367935044401,687.2635375701426,689.2619853698955,694.5873496244357,696.2219738371066,689.0358323260774,679.5416202612267,675.5589280629533,679.1841168878171,685.66357183281,691.5758236035275,694.9129140213079,687.8513997544383,683.8193799915219,680.2634131233488,688.3159346134108,689.5628749970718,696.2229917190193,691.0957450697526,695.509092539169,691.1371478556946,700.5454871000444,699.3825662577591,705.0822942919015,701.2683341136875,696.5030831295853,690.8071155272453,695.151239230116,699.05605158834,701.6708821965269,702.3993400478,703.9524675508334,705.9588608440431,700.266559490772,702.1130455649113,708.7405309195547,714.1445831358774,711.8238174588113,710.0514647881121,715.6106734861327,724.5865758137428,726.4493095620953,728.1741019079461,725.9980640760413,724.9836473780914,722.154694057024,720.3618806942374,722.9572523225004,730.5488865962944,738.7477941774403,743.4793498639232,742.2059685034861,738.7996330692924,734.2620954569318,735.074543089839,739.5457335562838,744.8823070392929,753.0050763741646,759.927333710378,765.1053911497874,764.2722450959293,770.7884099768735,779.8509943095721,785.7909596220519,783.8356635634033,774.673436170594,774.831136312359,775.1477429577217,780.6749722411778,782.850402813212,784.1660983766845,796.3152350554712,813.069468484884,832.124563174161,846.8990095595342,852.3100247172164,862.9000400017139,870.3394503127662,876.9687011148785,878.408767184522,891.8617340413076,911.4262092537467,926.1320946600043,932.6254909592196,946.1821925289414,971.9096781644998,984.4319759567844,986.3866965310656,987.2829773291521,989.3965354055518,993.020525369321,990.4531284388156,990.7130459285606,991.9575235398183,992.587943214416,1001.3302468429097,1013.1950757283945,1020.4265932279679,1022.4753360190115,1022.9277386066514,1024.5754029719528,1039.1492723150652,1037.384554420023,1037.9394059397614,1020.956034093446,1047.024908789089,1050.850036557575,1067.6727199254844,1053.529769748055,1065.703896275515,1063.8936591987847,1067.5836739547153,1067.2531271680434,1069.6573476702508
394318,70,"Allentown, PA",msa,PA,977.871046936814,984.237465221323,984.9412597333383,970.651996834663,966.0417553324874,971.8316304169266,981.1985249979416,990.2348872312886,991.8880067671927,994.9535793500128,990.6842931168222,990.903287553365,997.5132959731257,1001.8393681289677,1000.9759031390998,999.3297059217947,1001.4630255174404,1010.8583520401842,1017.6959019642989,1012.5886892948016,1016.6712086509035,1013.2593622429138,1026.0882219656232,1012.2596521407271,1021.0290060206627,1026.6903249227078,1051.097989599503,1050.2374780890384,1057.060114873861,1053.6130925376635,1062.631775363957,1064.0720556709132,1069.4806493798192,1070.4671263343118,1069.290266528423,1068.1964733844322,1067.1195003193811,1074.7028826580972,1085.1265294655757,1097.5308850498288,1103.1977254669355,1102.0872969279249,1104.169392203865,1105.9477360269157,1110.6921032832288,1104.6161604866559,1102.1320889491979,1100.2341554994796,1100.0937174625842,1100.1632329305837,1110.7851989676353,1124.0776910471225,1139.6370580626697,1145.1826904433167,1147.3625847512876,1147.0633307164412,1148.7654395640996,1154.0050354351465,1159.3094797807203,1158.09239456646,1164.6984606593476,1165.4743452539055,1174.557710507011,1175.0187732860745,1179.845520176807,1175.194749873238,1188.2837153355247,1202.6882935080234,1225.1149364016403,1234.2093082382237,1244.8271280348363,1251.9380439844504,1254.935653485931,1263.3193366485573,1275.3242778408464,1298.6917860177175,1327.4312442184237,1364.193202097931,1399.9797296735514,1422.1132663278925,1428.5094469099872,1430.0999508964235,1438.9592229120187,1454.1846385891224,1476.8341703856004,1490.2599019387178,1498.310598113638,1501.2546680157132,1508.3734964216083,1520.6041919158665,1527.0358865891221,1532.5111183374945,1525.179283289947,1514.048799270949,1503.6913887161295,1503.8051630295108,1516.1303338117216,1529.0123941432646,1547.7480391827344,1552.990706899926,1561.1007314227015,1560.880219554494,1573.5591167113557,1579.2741247981355,1585.1329809054612,1583.45379623192,1575.2000465429237,1569.6820932818096,1561.8256603724144,1566.7830656423666,1577.157208727907,1588.8473163532024,1603.5133054203436,1613.774651562707,1633.460841116575,1643.0490990881506,1653.583428369859,1647.39762374172
394952,71,"Oxnard, CA",msa,CA,,,,,,,,,,,,,,,,,,1763.1072806321613,1770.4857205709252,1754.2567774028166,1740.7427412181114,1763.4808209624568,1766.266981418801,1752.3958163815703,1734.690734464544,1740.1398844327339,1779.4893322025048,1812.1316352082515,1830.525270959653,1835.8882322295897,1851.7167058548748,1872.9004580229057,1884.4192073458037,1872.274246846116,1863.8976558110585,1872.317039019215,1886.481050938659,1912.2773254770757,1914.0301338419742,1929.2927463313572,1914.59981214714,1934.6537474737631,1950.5472830880894,1979.8123564761102,1979.2875174828876,1968.0514117516552,1957.0516646712751,1957.6403287184824,1980.5829009320187,1994.172138424097,1992.326593597206,1982.513172328862,1985.5760305623699,2015.6931126648076,2038.6928110028862,2063.758079579518,2045.247985085662,2042.221384069413,2022.3531440746597,2035.9940313156071,2041.629689031067,2070.62762606548,2063.0135495603654,2050.6390980669044,2027.7192177487195,2039.0903000442331,2048.1997382288196,2072.6292018527747,2100.585483515974,2106.9452368184584,2118.100698035917,2120.335018952269,2155.3143906635423,2169.38940408297,2192.368246287098,2214.150791911267,2252.211047427293,2291.661240481747,2330.0616981208104,2365.0466294488983,2413.482138612017,2445.5355178542104,2472.301332589563,2488.311897340371,2489.8260577931337,2513.7466126361473,2513.0222440460952,2528.2271125305256,2536.611776577078,2542.3797763681296,2570.7970191636186,2568.8146244643995,2569.9850644734456,2549.2529874444685,2537.2462719123523,2526.707521409595,2526.4331536309855,2537.0669005866557,2555.946833312536,2588.3733931767665,2593.7971499095993,2592.415865813094,2582.2296852000886,2580.2764159212006,2586.698272227222,2587.6251500319368,2601.6626679452424,2597.9144390784245,2605.3988696221063,2627.8071294645124,2658.415884522654,2670.762242072055,2667.774557913324,2675.6035984972873,2687.2669603418194,2710.2721804834136,2713.850142118846,2704.207530466297
394486,72,"Columbia, SC",msa,SC,703.055175182134,727.6044643535236,811.0323608268666,817.8001054823848,807.4497317376995,806.5198844449756,811.0412523800444,818.1485482179595,813.0694638843709,808.97076743151,801.8406916048451,805.7037971670431,807.9636351169553,815.4140385670822,820.2202297878096,821.9109974333518,826.4567237963412,822.4514408068701,830.583510489623,829.7923519483359,834.7756197759871,835.4186387939362,848.7909810339686,861.3261792873924,865.9001449201237,871.4279085266163,875.9245956565072,869.4796843505325,866.7064059168216,871.444385320639,889.690805948139,895.9442568186844,894.661124362976,889.3519199443257,886.3637484213463,884.7874296955894,883.6398319458527,893.8312532619433,903.7578059063048,920.7720395016293,923.7174140743849,929.090076746373,929.9573151549712,939.0997154086795,948.59513426609,952.645869925443,947.9113349354832,941.3957515921694,938.8900141989072,943.8018511843045,954.443046032394,964.2273681005064,970.80579790923,976.4237625399132,983.7976526964071,979.7797755889674,969.7785504714165,962.9341382512134,965.9556776693581,965.2505347659866,970.2923934195707,971.9434668153938,982.5474559579403,976.4347853590126,985.1958266271386,990.8255044532146,1009.7881204793258,1008.3103952201616,1013.8772007504804,1015.2145658100726,1023.6177365630857,1026.805222324964,1035.3698728924417,1038.163771568724,1048.3501520253747,1061.7148615034314,1089.6612820144953,1122.3946735623695,1158.2705042235843,1187.0085365376224,1195.2588556418302,1197.2489876531836,1202.6441125404608,1199.6463529222472,1198.1798131829569,1195.0845172892869,1214.8274468528207,1231.1137472598107,1252.7983103611457,1268.3720102338098,1290.3837935708445,1301.2088394092016,1308.5210476408404,1294.987216163485,1283.966592091778,1274.4831362423527,1263.3074285873415,1266.6493810499112,1273.394680945772,1300.0388934555149,1315.60287752189,1319.0394839115647,1321.6155545935621,1322.9899435370014,1328.9171405370187,1337.9631520006765,1335.278140952265,1342.6822729505789,1343.5607436984553,1346.616881249309,1351.9213585377133,1351.4610396696278,1364.7188212509502,1369.9626155833175,1381.6971503669401,1387.8452000873633,1390.7403119870048,1396.2838872303848
753906,73,"North Port, FL",msa,FL,1114.8699606743712,1105.815888497041,1116.8110257476374,1101.2638891389827,1116.5502790282294,1101.7078595310138,1107.8698709677785,1089.1715286549186,1095.445032098028,1156.96240913701,1183.341853678034,1195.9608439254873,1164.9145514176798,1192.867572654005,1197.8250530687776,1185.7262217271177,1142.498308477294,1158.0607732842345,1165.28236668466,1185.2130921921082,1184.2559894173407,1197.3730638048005,1218.9406390410925,1230.5398968920838,1252.1562774321624,1248.9680164246483,1272.023720616374,1269.2506059899547,1256.0980536676047,1228.0327333722432,1210.7799332911193,1219.4657172112338,1243.390150586616,1310.96113215678,1320.8552779008546,1326.8252352408729,1297.1409223791602,1317.4713526905402,1305.9145273542379,1294.6727069022336,1282.139288872918,1285.7624412459486,1285.8852382772818,1300.409164178531,1307.4713611068216,1315.3357977119217,1316.207964781473,1322.3884137209714,1338.3761290250216,1334.435160420173,1341.5608446230447,1326.6767642867555,1320.118220992482,1321.9059697670903,1327.2648581468256,1353.0141097335497,1357.9821364685818,1366.720523849543,1355.8149408837894,1352.0659329599555,1362.5711709945015,1372.6577064547976,1374.266586110658,1356.1811871738107,1347.4339647265922,1333.3814387097655,1339.3986425981711,1335.880944893804,1352.0834535636463,1368.0075457755706,1395.9721962433384,1411.9545071253506,1404.9983732216692,1413.3367007984434,1435.865312369987,1469.803482704255,1508.202434676386,1564.7175782479103,,1729.941552204722,1786.9073145883733,1823.390960574891,1887.7936277448955,1907.3000099440196,1949.0856492394107,1952.316662785386,1972.408811440271,1979.0605989159747,1983.9156039973877,2004.6862107812203,1987.469267575841,1979.5667637896051,1980.8570726715361,1990.775111702797,2008.258725619508,2013.502328449638,2044.7669720956267,2049.666649630689,2062.804676269558,2048.7182659462164,2028.7412271326393,2002.6744943067183,1975.9687012864217,1968.5137899855329,1962.786929778626,1980.2101944784486,1957.7322715684727,1966.3437196005837,1967.9717659902292,2004.656569271576,2020.0445944506573,2015.6424778228552,2010.1510387537926,1992.0446931387642,1981.6123964113945,1984.1487113753885,1977.1393930627019,1977.0739178665965
845158,74,"Dayton, OH",msa,OH,657.6713363643064,660.0834224578799,668.0051077229666,672.7321359029106,674.2010923927576,675.4292745074549,678.0493058605896,676.9512870199038,685.1377828722742,684.9348290464519,689.3763028370956,690.1932639020876,692.7813165302963,696.8264250269799,697.9652118746333,697.9767215817478,693.6876692470694,700.6365729630844,712.6517824867818,719.1317329182551,716.0568055918887,705.6222457478705,705.8532732608923,708.5616787584551,720.6037299772042,726.6849541139712,725.8005268888068,720.7557739676738,727.7328535748941,734.3250153077835,749.6526258483169,739.0135550588963,738.0679648473586,731.905779483175,737.5710446171377,737.0258928287185,738.4694364945357,749.7704352581025,758.8811275840362,771.3765162204307,765.6383187248408,773.1908922619109,769.9553998390264,778.8965072893063,779.4035152279776,781.3736988995955,794.2359927698801,801.9153372333578,805.8097271889644,797.1053391008671,794.1030730280035,801.4348751673199,813.6289164087436,812.8685916273897,819.8611657600196,817.6771038165283,832.1601755057166,834.7099728127049,845.7740684656696,843.2757227792918,841.0973350069654,844.7683237547675,852.9478444667806,862.2974437739618,867.7609650498666,871.0769084522026,878.524595273771,878.3504790388224,874.3421672050204,871.263314324058,869.800641079942,872.739759738119,872.272159186482,880.6770554310226,892.3011228996616,906.3025499962391,909.9738590376621,924.1761039380293,939.5234275580963,954.7005716392204,971.3566877039533,973.2648604911451,982.2796859731081,978.591767409828,987.8995665519037,994.0355901819614,1003.8510303397833,1011.052549236177,1027.1591050009183,1045.3794940326138,1061.3106926940522,1064.062858114803,1068.5595566072554,1067.9829131929828,1070.2707701846978,1059.375264051427,1062.8599624028614,1063.590765759237,1065.399440433397,1066.398365217643,1076.409887048109,1088.3715985894057,1096.926853334388,1100.1198268684288,1104.1007404929355,1116.3554747108274,1121.9149905072495,1116.8658090565907,1118.4508951661153,1120.4303514041676,1138.346577981101,1133.324533595638,1139.8128292153717,1141.050712458825,1155.4223850370415,1162.3837368934733,1169.6773321153742,1171.4145299145298
394457,75,"Charleston, SC",msa,SC,,,,,1069.0836533159434,1073.634864619171,1069.9759759456845,1071.1505209179052,1060.2410246456743,1067.0417968530126,1067.4399655136601,1088.7315488742681,1097.7005375506806,1108.1348933212591,1111.2908322160777,1130.887126769702,1147.836957363134,1164.0492693817016,1158.8509019618014,1156.7511472800459,1150.6578871210309,1126.3591038656189,1136.3394198775827,1146.0863414656228,1177.1792897945722,1181.0994679342534,1176.8566960719138,1189.5888841666076,1198.1068918910948,1213.8062044131502,1215.7819404013903,1211.2261024926606,1217.5517358960735,1231.3887422676437,1244.3225418788586,1233.3485406697978,1224.8374144418012,1233.6173471078112,1244.88131061377,1249.4041612548617,1237.9075642065661,1241.9365447960886,1250.0951922577135,1257.0082288277163,1255.593468420895,1257.5447012563836,1256.7899827817223,1255.756657677631,1250.0782936612318,1257.021140884582,1271.1673725366106,1281.1008150805753,1290.8900984467584,1292.792168343477,1292.625969032997,1290.3640223110606,1292.9728681931497,1305.706429435004,1302.401615470721,1300.1308208131766,1300.2846992876928,1308.1777345651215,1317.06196315761,1296.0998996296764,1280.514518096166,1272.2357932234816,1281.9659042031108,1292.3707373811735,1296.1738248550323,1288.3246301509284,1286.426942637921,1278.1988702632593,1298.1910473907317,1315.1143931729748,1340.798322921371,1353.9432585769416,1377.2674662918491,1409.5454587690301,1448.9176351728051,1491.4683109334565,1517.1300330596341,1534.1340345149658,1529.9516945906478,1531.1630021743604,1530.5425981910892,1544.386340278723,1563.5229319485954,1598.9705440514115,1639.8416977220675,1680.2603893657888,1715.0019998568644,1733.1071353691184,1738.5495537605009,1723.978615392348,1711.8766951622597,1704.7051771881995,1710.5808189287038,1724.07500701916,1743.228419738392,1757.7700514717442,1776.3694660837436,1793.0612864095776,1812.9146209710302,1818.15456713325,1817.267136267988,1808.5441298508615,1799.4871878388196,1802.07747804834,1816.7968356962676,1830.6869521131878,1829.3148656485544,1819.9573710708162,1828.8409345845398,1848.1849699114466,1867.2649207927343,1870.4373407438213,1866.6745061300007,1862.1001457518562
394648,76,"Greensboro, NC",msa,NC,617.6368500339369,620.0279406853415,623.8592128885169,621.0886228391752,624.0528126123963,624.5295175588049,627.3123587207903,620.0538248193163,619.0291145565251,621.0363495750291,631.639889061375,637.9138362287168,645.2521567810197,646.9671887555623,642.7283909413048,639.0209444149104,637.0912476400953,639.3442324513812,641.5077260592969,641.7559235854783,647.919445282163,647.8183458983534,649.1801919422037,654.0740513844681,655.1036140376527,664.6029242891117,669.2828050024451,673.4274833026532,676.2890970111257,675.7606026544959,681.405412721508,679.2260332552496,675.7482476421767,673.5559241192444,676.1796660463771,678.9955987997936,683.247429838111,683.3324413271112,692.4047222674292,699.7802227289,705.0406399429464,707.3966048156864,708.8782783652615,709.3223797550157,710.5514497069486,717.49962535402,723.1423567166102,719.9230529518843,721.8529233222338,720.4873618537816,729.6265972451904,730.5579498721777,738.3255841615577,746.9796133311785,751.3257155687595,757.9171696972502,754.2609098226593,754.9283270712008,754.0366626899695,755.6472736784907,760.1498014433006,748.8935312452082,760.6198481894552,760.8986838533057,775.8856610087024,776.122016789569,775.6780320704213,789.5185461940769,796.6139150293137,803.6452237108153,799.4926016761965,791.1124359632123,789.8453629794685,793.6006200699255,811.9981404721723,832.920845953609,847.716354705496,850.3197870904506,859.3997646740503,870.9626978697592,894.8718957050232,910.7701119263302,929.11559616137,939.3567993854516,959.5839718204339,968.7742547652374,988.9980648000278,1000.028535293506,1019.3915280362535,1036.991533187452,1058.9261549644625,1058.9981358190744,1051.027263688333,1039.9258372526972,1052.5740963793673,1057.9177524362858,1047.6697824954426,1039.0888689008937,1035.2099104655224,1050.2189322382046,1052.8588426705955,1065.5949412083462,1071.8692722935923,1082.118331739739,1085.919639828223,1089.532449244946,1092.6096104828368,1086.3926278362333,1081.7573881218225,1069.8206563185718,1073.566583237679,1085.7962612991248,1112.9348007017209,1127.299832911666,1132.53243920094,1130.4322326011625,1135.7442599905173,1131.7645711500975
395134,77,"Stockton, CA",msa,CA,,,,,,,,,,,,,,,1027.7272111766215,1026.7041884352689,999.2735687050044,1023.754368379407,1052.6271852453717,1054.541770124598,1072.1075875020254,1079.694993831076,1115.9357807408082,1111.7120869648152,1110.793919241608,1115.7030375996965,1113.8568633066693,1137.0998326836614,1161.963042566472,1184.603652692084,1184.3253716197682,1220.9877785575627,1244.4197323305596,1252.255366051711,1202.0637630934662,1203.4471939015139,1221.7686850074952,1252.14486994483,1278.4961816781904,1299.8067533160192,1322.5117953389463,1312.212447607923,1301.8279687608103,1300.3040749570384,1317.111032305109,1333.5495000522506,1337.9990287760263,1321.605727574858,1324.1026655402643,1315.2740563622367,1336.991476935002,1347.1455962328844,1376.4799683472409,1395.9650721306007,1402.5589848304526,1415.051671371051,1406.1575739552989,1416.9431853324415,1425.0508802707104,1444.1051578456968,1447.2207871035916,1464.6204500552305,1472.1296084759124,1480.4752510243873,1469.3650734981522,1466.5122399619556,1489.1417130426773,1509.36105370991,1530.3743917802553,1532.4794655618803,1541.2336583261474,1567.930950740933,1588.906920728285,1607.1229087819768,1629.9176342783085,1657.484904133692,1698.3969834918032,1723.3738716728321,1753.4586352194478,1765.4011062360491,1795.12721347858,1786.4147922443262,1766.6681716202013,1760.2616665637615,1769.2395863787754,1812.8242004737172,1807.227461145049,1829.476318912054,1832.1536083029928,1860.5449973626241,1856.6628633853666,1862.7107653283713,1855.362925883818,1853.5316621827778,1841.0181952377382,1821.2771060002071,1810.3505277657584,1808.9412924438243,1827.395624052587,1829.3303894866112,1845.7158968521194,1845.8139303445307,1867.5004339051518,1870.5618072369389,1878.9394945410463,1869.9367053541928,1856.8880929591792,1852.3622999957345,1853.6859414496303,1868.4267295760776,1887.7455156788099,1918.6941229999945,1935.4373452041439,1944.3537709151296,1932.1856060207097,1930.4723772643972,1912.9567770546143,1919.9089133089135
394440,78,"Cape Coral, FL",msa,FL,834.0687498510953,855.8766579051,863.6945912615172,898.3933865348154,910.6860640606121,929.9438904352827,935.9074010620873,930.7417053932178,938.1805728443665,939.6064587374576,954.9255117148127,942.1293830524507,953.5785800269191,954.8024350400314,994.677082773754,1002.0320750218218,1017.9120619566153,996.0071958153463,1009.9220920248266,1013.1899177202487,1035.7499906687603,1032.737636575082,1047.2540457410755,1056.904831165987,1056.4997598047032,1049.3672663892062,1050.3421208105817,1061.9582027195904,1082.0068915631455,1094.055032322116,1102.8376346644152,1090.0574735834743,1079.106930357794,1084.5499821642488,1095.7238682211655,1111.1734542490494,1111.1512647700613,1127.3028033556202,1135.1125693432793,1148.367218886114,1145.2272610680225,1139.5371332918155,1130.506896514965,1124.3424495153258,1122.1953612376017,1121.635870535641,1118.6957045462082,1118.73429545446,1127.9636401456535,1146.029291384062,1160.2647957668257,1165.8683415216365,1163.8659290693224,1170.5261833172344,1172.7280273593549,1179.3328647351277,1171.1899360525645,1189.2192894930365,1193.092609569797,1208.5666003032004,1204.8475977395472,1212.6069415194934,1220.4481002379505,1222.9268954964998,1219.7900893417539,1217.2620584141396,1218.0802932590111,1233.2008991114055,1226.2214764317055,1224.2118349285984,1233.378359529027,1257.5212090724822,1283.9570210704,1276.266793043953,1287.1148265626048,1292.0264433380878,1325.1078158450866,1359.2897253485876,1411.501826318953,1471.7447791341397,1531.2197492581338,1579.0611540314565,1617.0383946868315,1675.354485106061,1711.2629274504147,1739.1464093268971,1722.4446733543114,1756.6157917452015,1783.179728172237,1800.5245376165044,1784.502108675686,1774.7444276158403,1785.419060575907,1824.6876929299617,1872.7230388325797,1921.8424334489907,1944.3996047260505,1951.1189284198629,1946.836681821924,1926.32255564907,1888.9893501975944,1864.7591508707583,1841.4093174259408,1854.1214083042564,1850.6911714094879,1853.7392718664912,1847.895595591874,1846.0378718854033,1837.4792229369634,1821.5230088033625,1815.1214537715691,1816.6160622626344,1803.5941787197455,1792.631999789468,1788.5085200410408,1799.7873817781312,1810.8021214903656,1806.5561687665415
394399,79,"Boise City, ID",msa,ID,771.7409946676808,769.4731411124554,783.6066620677125,786.5661600162617,798.9256761864513,800.3541399079263,805.2740161235747,806.9811150364379,812.9480472511806,813.4708334664748,813.6382569746924,814.6823304935608,814.2825586287395,822.9827580707607,825.6999697692804,833.6192929763195,830.7284547320081,838.1445895029259,846.6829464174954,859.210322537105,862.162304095298,863.705578453478,861.9952528015791,862.6539088754927,863.9433657028127,869.3985678642761,879.450948116416,887.4018750646701,895.4753401926134,901.1749472372571,907.1278553978703,916.7515950689743,924.1271842858583,929.0562912408074,930.2436660424262,928.0351290884847,933.2156021986993,943.1866705747176,951.020961409491,962.2382433566163,968.1851594595202,983.8330240964758,993.6821833626962,1003.1439722839332,1010.8928554127785,1008.7884687570855,1009.1979904831301,1006.7486634923032,1009.34652989456,1015.9101587588542,1028.2296806665813,1044.4901239137187,1062.0464107919686,1073.7124290955228,1081.4527486296147,1079.9698550247167,1080.9326160184762,1082.5781439679647,1079.7108889820904,1080.1296282689416,1078.5795768441742,1086.1354325638242,1096.4451079376531,1103.3071820301493,1111.7775861804766,1113.9851129077842,1129.3231017065045,1141.3364269694723,1153.9615149285673,1161.8680643993255,1166.3332760595895,1178.7953782497432,1192.2350213024033,1216.041353842028,1248.5921035605893,1296.9709450247256,1354.9184570818268,1404.6097524632623,1435.7516480701845,1448.8493316780512,1440.7250509735436,1428.5117488441092,1418.5147586068606,1414.267350302403,1422.9208074623803,1437.4888142187315,1462.4957192790766,1487.4607187929623,1517.2139435452768,1537.1141845341535,1549.4002828779574,1546.4075329461637,1533.7009713047344,1505.336176634911,1480.6590195892638,1464.0003732320115,1461.4980742164576,1470.7059253916677,1488.6160602683588,1505.771347680961,1509.7219671055993,1509.4250466103697,1506.2701258513737,1499.6700331402328,1483.9984993023588,1474.8844011859646,1452.6070196978603,1454.933207560719,1446.634540380775,1466.4293369875895,1475.902917219797,1499.081029546451,1513.9576414081064,1521.514435293777,1528.6950409145747,1531.3491819105416,1528.55875397952,1513.2821816792623
