"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11","2023_12","2024_01","2024_02","2024_03","2024_04","2024_05","2024_06","2024_07","2024_08","2024_09","2024_10","2024_11"
"Middlesex County, MA","County",25017,1605899,"Massachusetts","Middlesex County, MA","Boston-Cambridge-Newton, MA-NH",0.041676006189858,0.0464823206628008,0.0478053220062551,0.0487522322050529,0.0527626946273955,0.0561672772706822,0.058898644164574,0.0608892098712531,0.061811125832938,0.0617391123334748,0.0616686702191535,0.0645881418620748,0.0671139283669914,0.0686469776858328,0.0713357220742497,0.0709881957668451,0.0699822539851247,0.0685095324252328,0.0654433251299859,0.062191708482484,0.0595558690387908,0.0575428229331425,0.0574326971692592,0.0583568606319986,0.059806820427188,0.0612309135473043,0.0618211959419916,0.0613689768076863,0.0596928801685184,0.0582968672334501,0.0567967359161347,0.0556190199961977,0.0550490162675168,0.054154979960064,0.0542221943670546,0.0546352609997363,0.0550607506433963,0.0559021865127642,0.0580383109449066,0.0627354088641651,0.0685443906816539,0.0749233688991165,0.079261514452822,0.0808724642336095,0.0813765051537417,0.0808160865870246,0.0793471862676631,0.0775753737573405,0.0758794943916059,0.073304327805734,0.0709811947223113,0.067574969471174,0.0638845048637579,0.0599746217821456,0.0554947657517699,0.0516772496499719,0.048084573640569,0.0465937748183506,0.0467436060926931,0.0478602787409665,0.0495237078199635,0.0502544171089989,0.0502151667716936,0.0496087068016027,0.0489058036478405,0.0492169176285533,0.0508033870999532,0.052290684852765,0.0528526977903593,0.0526986180096221,0.0519680720746644,0.052049525361681,0.0521670733200396,0.052398563565188,0.0524920596748889,0.0519617238622558,0.0524740112000349,0.052910354199303,0.0531489644064193,0.0531581980547916,0.0517410439007709,0.0500499274608357,0.0492035731663963,0.0493268394776952,0.0501244826473087,0.0508659081430382,0.0503736277987356,0.0504639263669282,0.051255613869018,0.0524258328070275,0.0534229528967733,0.0534986791273982,0.0527893621180785,0.052167912103601,0.0521470040501813
"Philadelphia County, PA","County",42101,1581531,"Pennsylvania","Philadelphia County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.0550667984632062,0.0509025675886011,0.051507536613579,0.0520670079110274,0.0538199857011185,0.0582634876954986,0.0613128353296856,0.0645412613842164,0.0665931753970196,0.0673671665437374,0.0674622486786855,0.0668805294642967,0.065432803226216,0.0647255603161182,0.0640600073649847,0.0651489430546972,0.0636951177887168,0.0622617644547189,0.059179015132277,0.0539740345778629,0.0510805225648914,0.0486817376801889,0.0485741406550871,0.0493336077089829,0.0505812856451415,0.0509613130171833,0.0515832377673872,0.0527668571683269,0.053169447203744,0.0532826938815261,0.0529343825305338,0.0515371071094441,0.0510692733546064,0.0507462834767997,0.0502513358055099,0.0502148567210364,0.0498192393313691,0.0498437724699791,0.0519504449424063,0.0572028435963998,0.065319465917325,0.0759641189892147,0.0848139153431728,0.0902333881015167,0.0919303312585228,0.0896387709439937,0.0864723864998997,0.0839767861049888,0.0815752962258574,0.0789983995933091,0.075926715941234,0.0712403664553686,0.0651121015788715,0.0593120679643912,0.0530805545062565,0.0472802645118624,0.0426410503486376,0.0396449113171463,0.0389752898073641,0.0389187900429593,0.0402339629328461,0.0416694407089134,0.0430235282608874,0.0450257364710346,0.0470350238674399,0.0484827375934155,0.0501976928531806,0.0517138323630924,0.0532900287865849,0.0553496512410901,0.0575844443880983,0.0591246489777957,0.0600743978852625,0.0605449322736595,0.0604949916008946,0.0617064222614967,0.0622920333077193,0.0627780038531985,0.0633211075285451,0.0617049993436316,0.0602763350941638,0.0594633673229879,0.0586460723306297,0.0601162105591967,0.0629069269185311,0.0655068947715409,0.0676103075593543,0.0688015122173377,0.0690228527465032,0.068242806103452,0.0668285722166677,0.0642972019314872,0.06190969830253,0.0605083255203993,0.059633955368241
"Philadelphia, PA","City",4260000,1581531,"Pennsylvania","Philadelphia County","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.0550667984632062,0.0509025675886011,0.051507536613579,0.0520670079110274,0.0538199857011185,0.0582634876954985,0.0613128353296856,0.0645412613842164,0.0665931753970196,0.0673671665437374,0.0674622486786855,0.0668805294642967,0.065432803226216,0.0647255603161182,0.0640600073649847,0.0651489430546972,0.0636951177887168,0.0622617644547189,0.059179015132277,0.0539740345778629,0.0510805225648914,0.0486817376801889,0.0485741406550871,0.0493336077089829,0.0505812856451415,0.051044524988016,0.0517749113215404,0.0530687899439542,0.0535536448812821,0.0536107891050203,0.0531850041382118,0.0517040491632845,0.0513714658997313,0.0512515753221057,0.0509461671085374,0.0510665289746276,0.0506825958655644,0.0506781664973217,0.0527219690191136,0.057956187086762,0.065962116430954,0.0764231432507183,0.0850564556426018,0.0901803409058401,0.0916460474108642,0.0892288046793801,0.0860949322406958,0.0837038507068459,0.0813951307616087,0.0789186682214071,0.0758846470498648,0.0712637627284999,0.0652192509460387,0.0595447556721711,0.0534827624513294,0.0476971323867418,0.0430269590477683,0.0399103837053816,0.0390649585453058,0.0389487091419249,0.0402182191977915,0.0416264224006199,0.0429366368533061,0.0449212538190373,0.0468994645268546,0.0483495084425099,0.0500865954458827,0.0516118953675716,0.0531895521151301,0.0552373693474531,0.0574446809962275,0.0589552781605041,0.059918702727632,0.0604108921439784,0.0603775871209202,0.0616045508965692,0.062233224526405,0.0627150301614468,0.0632403959768726,0.0616448817719499,0.0602035394936083,0.0593796990882186,0.0585529739869464,0.0599745435871575,0.0627102943024839,0.0652749070812205,0.0673553126292855,0.0685154508088498,0.0687399591071449,0.0679924374517045,0.0666293098294442,0.0641687612164892,0.0618501118455281,0.0604996667940031,0.0596679714211696
"Milwaukee-Waukesha, WI","Metro",33340,1576525,"Wisconsin",,"Milwaukee-Waukesha, WI",,0.0809474616292798,0.0813628270556423,0.0814327514025877,0.0800862810254481,0.0754624698994737,0.0735630719713371,0.07492372767393,0.0786376428997681,0.0841003165434656,0.0865189628285961,0.0855213730163422,0.0801150490128314,0.0747597569155064,0.0688322640683743,0.0616039483007585,0.0575472718604366,0.0554084667761319,0.0535827941861327,0.0529167071965663,0.0530229715016426,0.0528107643252269,0.0512445847124868,0.0519704612695439,0.052941647691657,0.0551628052108729,0.0607399073484122,0.0646270148160905,0.0653113261191375,0.0659974474071645,0.0649578344515657,0.0634961722515254,0.0653636924486511,0.0642910388092053,0.0630227569660396,0.061889793562887,0.0596739933553941,0.0588572170503865,0.0587434983365547,0.0591203234267616,0.0598415840251716,0.0600197034426747,0.0600310179380044,0.0589372335769763,0.0573359844162223,0.0556061332131949,0.0536371997458559,0.052197344038995,0.0504442942800069,0.0490863592481021,0.0471195334574783,0.0444818229771313,0.0412929900092915,0.0380643950193765,0.0346887996569359,0.0320085343510996,0.0304724287505458,0.0295595050313441,0.0286140197531734,0.0278834014562722,0.0279232380610334,0.0278063551280076,0.0284582858426771,0.0288425595484102,0.0289634542728434,0.0311186799083714,0.035223735611996,0.0397267603231169,0.0433454645188162,0.0451348782390272,0.0447522917682044,0.044791956418847,0.0451021630816709,0.0451878885725498,0.0468489393188789,0.0469790640938485,0.0467558550920981,0.0467247706456279,0.0481821974794683,0.0520577270956411,0.056758673508583,0.0608786088964332,0.0611671721208993,0.0599703029320474,0.058631326804288,0.0577354881644268,0.0561329438815438,0.0548778824498706,0.053255600686062,0.0526835397689442,0.0549170812658075,0.0565244714682152,0.0632307517650346,0.0690305135161543,0.074054788813104
"Sacramento County, CA","County",6067,1537948,"California","Sacramento County, CA","Sacramento-Roseville-Folsom, CA",0.0313736498721401,0.0337202603184098,0.0328910305822305,0.0306794212086907,0.0289823744510086,0.0255563323821224,0.0248158198073454,0.027278574870527,0.0316267619679453,0.0368592485229904,0.040773585071497,0.0435927171712428,0.0448513103456755,0.0444795982865323,0.0429628595948957,0.0414089175708819,0.0403394639934069,0.0405086236761847,0.0425298332415316,0.045194131270836,0.0462303079766538,0.0475687647549664,0.0474183211015005,0.0455388604061136,0.0446189588754015,0.0436653789204914,0.0432400408402536,0.0446367605971154,0.0453456118505601,0.0454186893828317,0.045585052456868,0.0445236830462948,0.0450755817489042,0.046373889531773,0.0480371164578887,0.0497451710885896,0.0502929748301133,0.050355821508829,0.0495777657110528,0.0487020026756387,0.0466051300964118,0.043260633824252,0.0390344254566444,0.0344299994482823,0.0302480348639099,0.0272878119096085,0.0277957549762369,0.0293628507400645,0.0312695331607509,0.0330127448415982,0.0320324076258322,0.0296224425073314,0.0260921099370851,0.0224234417333113,0.0195027898088604,0.0184040082522038,0.0197920940886182,0.0225569188270244,0.0260541694536045,0.0289745467180091,0.0311717136874264,0.0329279719087651,0.0334776936052891,0.034584474673383,0.0352929183240673,0.0359589110077103,0.0371966247879351,0.0384493771708073,0.0399777555997017,0.0418918142539999,0.0442557834234135,0.0458942675770893,0.047262218315006,0.0475403879882828,0.0480247127718582,0.0484620024949084,0.0484591515012229,0.0490804970991254,0.0482996364682962,0.0476569685444127,0.0481867276395263,0.0485520775041875,0.049384148430218,0.0503225804697934,0.0517607021070333,0.0524865500205962,0.052646391883791,0.052460868964011,0.0496918415745941,0.0471696488375308,0.0449616040740949,0.0432475273482668,0.0433192134356307,0.0444457608614052,0.0463362751888842
"Jacksonville, FL","Metro",27260,1533796,"Florida",,"Jacksonville, FL",0.0710996014098254,0.064741091707295,0.0632179860475732,0.0623037649229432,0.0603284864159785,0.0612198376329936,0.0610383325951902,0.0606620317340324,0.0592961169506408,0.0567599274779861,0.0549623058747155,0.0546563237837938,0.0551232337465745,0.0572900971802521,0.0591786314844959,0.0595292984036503,0.0594875945095126,0.057876760618263,0.0563111416016267,0.0547365581089616,0.0531455997967328,0.0534880022086192,0.0545150637993257,0.0568027188281749,0.0598600711622003,0.0618378162426772,0.0621793179648024,0.0619841710170225,0.0611529095153864,0.0601715108969529,0.0609431025944458,0.0615921656916893,0.0618723140600694,0.0628610719359017,0.0629645559502119,0.0631666711058581,0.0632991758659409,0.0635898140853203,0.0644970362490221,0.0653939884583367,0.0661150106826258,0.0654431135999936,0.0625379078666226,0.0595279077372465,0.0559667469466506,0.0536369765078002,0.053441944217857,0.0538883263654706,0.0547354465347024,0.0542167098119325,0.051873373111757,0.0471688023247147,0.0417936214591059,0.037243076095999,0.0337140523595906,0.0316470027494321,0.0313499656854766,0.0325106868940936,0.0354955450920228,0.0397377347979928,0.0433110270541602,0.0469018712850685,0.0491475795906596,0.0502777423270167,0.0519188908765739,0.0528441575326215,0.0535969403714292,0.0548157899200394,0.0557341239869776,0.0565656257366787,0.0572808418205164,0.0579688400010501,0.058621225466616,0.0590329076191578,0.0597551044214025,0.0604720593991585,0.0611344474391873,0.0613616356345417,0.0613380934056725,0.0615043326910584,0.0621239394607354,0.0634039275834971,0.0648945218682542,0.0656120352895777,0.0653962939364154,0.0660444748926181,0.0665420919917385,0.0673474333240412,0.0692445066828012,0.0714249499298631,0.0734171864893468,0.07466416506678,0.0746583427638176,0.073463905959928,0.0728656908598875
"San Antonio, TX","City",4865000,1529133,"Texas","Bexar County","San Antonio-New Braunfels, TX",0.0745326086178978,0.0755975133201282,0.0749102289875948,0.0749577517775765,0.0764068696249147,0.0768603523748568,0.0779000056352722,0.0813504513830429,0.0825497543600345,0.0822040495116756,0.0823686208807232,0.0796588155343728,0.0781498441439101,0.0784396985352955,0.0781980699995486,0.078717925745407,0.079587498124399,0.0804324488141771,0.0816493074381681,0.0819207158997722,0.0822889717916805,0.0835498877265321,0.0856528011276117,0.0888760682223234,0.0918886362183041,0.0942690642144646,0.0942074717632381,0.0931535169759127,0.0924594607804438,0.0916363066354323,0.0916614008257234,0.0913681360382339,0.089963250765143,0.0887495755182957,0.088388149973889,0.0885769490595851,0.0897050604762729,0.0915157968294705,0.0929503482299912,0.0944933100130877,0.0952383659578183,0.0938725738232327,0.0918307093019863,0.0890710132367234,0.0861051233342274,0.0844427486221515,0.0833813324342419,0.083476354404833,0.0825387759522153,0.0809472344936443,0.0781687094279574,0.0731843639350417,0.0686343415771544,0.0630055041363443,0.0574185377983907,0.052547483006891,0.0487984940104879,0.0474973966238799,0.0479610279533066,0.0500711107548685,0.0525037151966946,0.0546033609357747,0.0564623714104727,0.0583449053721483,0.0602156280534886,0.0620752636322001,0.0641884942533462,0.0660296594079971,0.0683697200217043,0.0708326291731353,0.0730298412630642,0.0751174611116019,0.0763674009991704,0.07749270197749,0.0787395114434802,0.0800096732045176,0.0812682909107679,0.0824587340770432,0.0836817838851811,0.0851364489109567,0.0862540427225707,0.0871523246592808,0.0875361303429469,0.0861881003278966,0.0852381551231589,0.0844494042517878,0.0831376518080137,0.0829506606364233,0.0838621843872876,0.0848898486970686,0.0866115853618977,0.0876915617631263,0.0869377720831627,0.0862956606730297,0.0858673443567685
"Palm Beach County, FL","County",12099,1482057,"Florida","Palm Beach County, FL","Miami-Fort Lauderdale-Pompano Beach, FL",0.08281228228829,0.0848934395583752,0.0879482240695308,0.0914797593672015,0.0970510285961773,0.101045655878103,0.10103512045404,0.0981227088782248,0.0921902754788292,0.0848399866183904,0.0787908023448834,0.0728158296168216,0.0689730903358936,0.067751614934015,0.0689735838894884,0.0714105505417495,0.0740300887305173,0.075361434626936,0.073877214510036,0.0710202374745608,0.0675570086743773,0.0640555738914948,0.0614874500285742,0.0600871243732774,0.0596218248416679,0.0599948655627772,0.0613394882856159,0.0637390715463056,0.0667275401326363,0.069733492275485,0.0710281030012832,0.0697565057937713,0.0666788583403544,0.0628472733650074,0.0593683285380684,0.0577605181787929,0.0571843725708322,0.0583554324191445,0.0612938549776002,0.0662470490898904,0.0715988819869927,0.0750234483697521,0.0752980425925233,0.0723084702070207,0.0670906054606949,0.0615804480371184,0.0575639227668603,0.054689427508146,0.0531161538528537,0.0524422717986834,0.0524657387342097,0.0509632863961069,0.0481184462499286,0.0440054682280744,0.0389075216369317,0.0337376591598761,0.0299651455829596,0.0276358690746072,0.0262726049314928,0.0270931763477834,0.0296719823107178,0.0336855755915974,0.0389686735527506,0.0449144949326027,0.0497136682285199,0.0534822961176215,0.0564308291104649,0.0573857032937524,0.0573808082009619,0.0560464083889658,0.0535404151134326,0.0521649109014282,0.0518260031143189,0.0530857546879314,0.055610707277196,0.0582542862416159,0.0602111509980748,0.0605097050110921,0.0598207496304499,0.0584495925144186,0.0570793204629565,0.0562092486272701,0.055487101691693,0.0554132751104751,0.055862169921208,0.0567412147617291,0.0579817611133922,0.059329407698233,0.0611746365438242,0.0628862315147903,0.0643098908307684,0.0639210934750186,0.0624813319562408,0.0614475294132316,0.0601047492531256
"Hillsborough County, FL","County",12057,1451358,"Florida","Hillsborough County, FL","Tampa-St. Petersburg-Clearwater, FL",0.0679418985732608,0.0683622344198951,0.0694986730818149,0.0696950764842768,0.0705854042137928,0.0709304621221718,0.0697647560753438,0.06925257990567,0.068384110783776,0.0672380388575435,0.0657654594179725,0.0640329424212137,0.0615864984861855,0.0602199684787583,0.0599764563359651,0.0598049254741063,0.0600335511123435,0.0590278401115278,0.0574910502317381,0.0555108603655976,0.0555369787621247,0.0562354939256246,0.05755365931751,0.0595495090186056,0.0603490822273811,0.0626212768129455,0.0646621452493058,0.0660657667080663,0.0669947409121753,0.0664723320657633,0.065409261327234,0.0646628978047055,0.0649719235353308,0.0651282383991765,0.0655683144581185,0.0662044561527415,0.0660707609204079,0.0657746666845716,0.0659971061090961,0.0677009371299282,0.0682290390947236,0.0681800086492703,0.0668369150564986,0.0637737117576219,0.0616229352369189,0.0599495055436231,0.0587915928488163,0.0578305007806482,0.0558121332330024,0.0532456368958361,0.0502320105831576,0.0454441099832536,0.0399271435772406,0.0340884200450231,0.0289822555932861,0.0256443922952614,0.0256376074843039,0.0276827416894585,0.030842132568138,0.035006712711012,0.0382689938031098,0.0415196287506987,0.0437714293601756,0.0450374069085822,0.0459851058193519,0.0460351928753053,0.0465618644695314,0.047636545485487,0.0494445702836863,0.0528133924931473,0.0560072704765883,0.0584884585479925,0.0603485388200239,0.061103207917311,0.0620265963091059,0.0626211744052078,0.0628193878382852,0.0624089159586587,0.0614087940114847,0.0620563134013576,0.0637472153190032,0.0657934567488724,0.0679897269817056,0.069134641709948,0.0690555077579983,0.0687616697283242,0.0698742921577758,0.0714941203517345,0.0726555849234196,0.0739354508591917,0.0741416418747358,0.0735262191882424,0.0736086472840502,0.0724136710016716,0.0702470572954355
"San Diego, CA","City",666000,1414545,"California","San Diego County","San Diego-Chula Vista-Carlsbad, CA",0.0520718351030532,0.0543524589624856,0.0551606517018203,0.0538563339482821,0.0519583005156179,0.0502295670500583,0.0482485422156508,0.049164300643439,0.0510023257659057,0.0506153783234811,0.0506082282195857,0.0494432801450504,0.0490059153635451,0.0488648376844311,0.0488072469737238,0.0482894522547267,0.0467314001653325,0.0461657840420137,0.0456956586842397,0.0454585290314793,0.0460744333077876,0.0476389800951474,0.0488718869025149,0.0511022525456307,0.0530990095190468,0.0537611636378659,0.0555413013881266,0.0565691456649859,0.0570154831129147,0.0564263135557572,0.0547908795809278,0.053007038241665,0.0515836924409956,0.0514581837682369,0.0517239000695702,0.0515574097076171,0.0511912251959811,0.0502127538970396,0.0484497792687103,0.0493218481758027,0.0517138308772178,0.0540918373396084,0.0552948517657219,0.0539546769799182,0.0503958104388674,0.0471900963764331,0.0455854432159856,0.0443491718734555,0.0446533267799156,0.0447701159426466,0.0433389098077668,0.0402223878310286,0.035082504808531,0.0294165247610225,0.0240561822737017,0.0202648982345087,0.0183735705084291,0.0181450280431131,0.0198943067858972,0.0230185695411639,0.0262159093417021,0.0283950872176769,0.0294467325161398,0.0283657185982476,0.0270090951509559,0.0254918224598493,0.0255400843454563,0.0272718576136419,0.0303711823044808,0.0341546425585144,0.0372179637018492,0.0396994130928003,0.0404994665413344,0.0413201852924509,0.0411382145385524,0.0409893767590496,0.0411166017093371,0.0415002009259834,0.0425589652014508,0.0438688991389572,0.0483466875424891,0.0528811747567233,0.0574542107398429,0.0613043336723837,0.061756326361305,0.0613494429421859,0.0601736355844024,0.0593700948101037,0.0591029598069601,0.0589414390785061,0.0595244401135561,0.0604977312735091,0.060528388445107,0.0603186682401867,0.0600391687751464
"Oklahoma City, OK","Metro",36420,1397040,"Oklahoma",,"Oklahoma City, OK",0.0858606796411596,0.0836301222716313,0.0826868640535451,0.0814346030064888,0.0808893174233413,0.0806112380665024,0.0792718310388999,0.0812218923177219,0.0814268059373301,0.0805899999134413,0.0796228257235448,0.0776562071235679,0.0758640773954184,0.0756434343757599,0.0754521202563872,0.0748900295517367,0.0768194317308099,0.0785670655297358,0.0792231775690818,0.0777294714449337,0.0733175487409655,0.0701324964878859,0.070246935450952,0.0742490205480948,0.0805686931638793,0.0858001091856255,0.0887154894680514,0.0867897862972386,0.0818509425728749,0.0776189631672014,0.0723550191736573,0.0684682256731494,0.0655630376706285,0.0623228829625828,0.061287136233263,0.0604462707166184,0.0602076514255002,0.060139578882346,0.0596222711255785,0.0608025215782183,0.0613759972246615,0.0600490667185496,0.0583027429350533,0.0548253483148524,0.0520191153040864,0.0513105601671513,0.0520573273913491,0.0532960609756096,0.0529173215221303,0.0514251862946981,0.0487443347207522,0.0449043133535761,0.0419625657842471,0.0393641683341101,0.0370559436666149,0.0355343237539562,0.0350629150943122,0.035690229894251,0.0370873158179134,0.0392359652138392,0.0411988575812764,0.0428905901189653,0.0444559814376461,0.0448667873988123,0.0446815739485929,0.0466891271966476,0.0487743972775849,0.0513379938486908,0.055062124002166,0.057971747731883,0.0603780531561836,0.0625342030810604,0.0635485086635053,0.0625100972070104,0.0611653211925552,0.0598541126714128,0.0594887704124193,0.0609476989857614,0.0626714025379213,0.0644079835563395,0.0648829963514843,0.0627434420143613,0.0608847392435646,0.0597196089024099,0.0588961969665276,0.0606871881545938,0.0613092799610894,0.0614421747305411,0.0609377156001232,0.0591035962371859,0.0585070752192673,0.0581451192282251,0.0586871709619686,0.0583124883529289,0.05742010042403
"Orange County, FL","County",12095,1373784,"Florida","Orange County, FL","Orlando-Kissimmee-Sanford, FL",0.0642702313324419,0.0635802185232896,0.062429745759205,0.0617115920830583,0.0608096457004479,0.0595798872719913,0.0581861844872516,0.0572381267275509,0.0554028235682828,0.0531347879068927,0.0512636228963485,0.0500575909128857,0.0508103080787403,0.0530481610170629,0.0552634644767593,0.0569118624161142,0.0582880957859511,0.0595102836250484,0.0612040080021591,0.0613823976142073,0.06107569904434,0.0611494017902002,0.0600147947971259,0.0599591481911529,0.0591188433491192,0.0576774231761363,0.0573453954737722,0.0567911082694604,0.0568692173303124,0.0571902334692522,0.0568765488486342,0.0573754309195117,0.0579492768869864,0.0585625516673616,0.0613630594031569,0.0633465120905157,0.0653727937145382,0.0670029912449878,0.0676038460105899,0.070302174983021,0.0727136129814786,0.0744707289402645,0.0752248992332623,0.0752544644120542,0.0762875871128274,0.0776878641203507,0.0793270441317015,0.0799999296862048,0.076939250533619,0.0722825094427479,0.0664623740555724,0.0585073961092757,0.0511030875767787,0.0443043577284436,0.0388588125486142,0.0354341676362619,0.034065053046904,0.0353273651789967,0.0371876812040552,0.0393234799804385,0.0414459381742023,0.0424192249501354,0.0435227560506157,0.0442335467393753,0.0451222299157186,0.0460198482867874,0.0468115145349357,0.0482357633131879,0.0496607680159522,0.0502456455918007,0.0504054701313795,0.0502125014432932,0.050126856236949,0.0511457597471784,0.0528746546796281,0.0541654475397219,0.0553362232232308,0.0569261415402068,0.0577617458941753,0.0603920470013937,0.0631495127802965,0.0646184422608137,0.0662501587345899,0.0664426726355908,0.0659631225597449,0.065967051701162,0.0653850644839619,0.0645900169920831,0.0639494505487987,0.0628604321662033,0.0623478950305253,0.0626809355278353,0.0634223016364113,0.0649497017855977,0.0663631899731623
"Raleigh-Cary, NC","Metro",39580,1362997,"North Carolina",,"Raleigh-Cary, NC",0.0786266643235354,0.075389143721546,0.0744718570538476,0.0748077366277389,0.0736914221625699,0.0734938211553835,0.0731712386873603,0.0721309356052433,0.0707853827360015,0.0703388161013132,0.0699063822325172,0.0695586979593593,0.0704777814306821,0.071128006074039,0.072955240195051,0.0746620055231894,0.0767717386181336,0.0792688882512036,0.0792351940367644,0.078293153982533,0.0767091943453909,0.0740991601832342,0.0726132300475108,0.0720383730871525,0.0711417668962609,0.0708731257114192,0.0700604244298552,0.0688055116480883,0.0671055161369076,0.0653974569723337,0.0643281731922072,0.0635681542561623,0.0630353838442505,0.0628156327958288,0.0636519403798651,0.064666807589906,0.0660434838204306,0.0678732373239874,0.0683816098129129,0.0696649376062315,0.0714963393384459,0.0715792359957034,0.0710075361062079,0.0694177194733198,0.0672499691696021,0.0661990283456554,0.0665318350534818,0.0671426437170819,0.0669272049466465,0.0655434244974424,0.0632935695254742,0.0587235095977822,0.0529663500716557,0.0466845626638652,0.040458815281549,0.0368409949197473,0.0352917533697148,0.0359393673114245,0.0377144290893319,0.0398072435112702,0.0415899123904953,0.0431134340019075,0.0439921196276513,0.0441635379300866,0.0445678919273552,0.045322495097401,0.0466358509948192,0.0485145157375055,0.051393985093948,0.054162838264597,0.0567404409576303,0.0587570567742241,0.0600214481452073,0.061139955144731,0.061842753676203,0.0627883371425389,0.0636776180238884,0.0648473351834431,0.066509359801436,0.0689807336404265,0.0704932203946794,0.0718923494193477,0.0738850417386922,0.0756571746569706,0.0779392180759479,0.0810515811261196,0.0824900403613594,0.0846516575606753,0.0865003700936464,0.0868601331478019,0.0877837563767016,0.0880695348091073,0.0886677750538897,0.0894013355472752,0.0895804514681861
"New Hampshire","State",33,1355244,"New Hampshire",,,0.0261141723823533,0.0256542764337768,0.0270857161871706,0.0273371718768885,0.0258795793981422,0.0244946041442726,0.0215590531069538,0.0180741150384447,0.0176432268997851,0.0177876133871909,0.0182949854849324,0.0204075072057218,0.021761672787007,0.0232043778207588,0.0234148152961629,0.0227651255416475,0.0216380293634797,0.0196290454670347,0.0182754014226789,0.0165471553431958,0.0151726575635383,0.0146202475292223,0.0146905276752684,0.018573332099154,0.0232756746324857,0.0259446919210565,0.0295438945131096,0.0291147592275474,0.0282974228430435,0.0289581981950381,0.029154104990089,0.0306134547965786,0.0303926453253716,0.0307094918726452,0.029922143945728,0.029070627041728,0.0292859782270382,0.0298691141184368,0.0335184250392725,0.0379857814148481,0.0430758579043811,0.0457285246265756,0.0466951951891438,0.0450956313031936,0.0391899636958947,0.0354602932988071,0.0305963580733803,0.0274830467167712,0.0310945897549298,0.0335524511824492,0.0360656566637025,0.0367777105950473,0.0341732709775972,0.0304316476152068,0.0272173853649439,0.025413437326599,0.0232358607435878,0.0235444728156403,0.0238800909762148,0.024219774442199,0.0266139372392859,0.0288075160371505,0.0308874042271666,0.0328468559228964,0.0332781713870927,0.0328774475195161,0.0332292076030504,0.0344156253917044,0.0363675386926461,0.0384920107719972,0.0390238227587587,0.0377954347353433,0.0363739331180019,0.0361069301786213,0.0373526664894148,0.0405098518983686,0.0423112606206603,0.0439988753823312,0.0444936903499073,0.0439428687099106,0.043613036127449,0.0423117100379192,0.0424521865552574,0.0443706904496736,0.0471148254787505,0.0515888852341173,0.0564726751746403,0.0585327987778306,0.0623354914222906,0.0614511638234158,0.0582425610185702,0.0556581750746451,0.0516633360041399,0.0511274482477349,0.0507654619691029
"Memphis, TN-MS-AR","Metro",32820,1343150,"Tennessee",,"Memphis, TN-MS-AR",0.0509262827065762,0.0525234244642546,0.0529616883629824,0.0535384892671371,0.0581917518221909,0.0598089989241892,0.0617722420916702,0.0681651624993493,0.0705467125282001,0.0773326150499788,0.0814947967338496,0.0797880651377521,0.0827109359616631,0.0826054144271378,0.0818154769070102,0.0815363641659488,0.0758457721894125,0.06934715140647,0.0626339735553893,0.0566101350817035,0.0516165684183007,0.0485437241863129,0.0482507629020199,0.0487575141093174,0.0502110888085686,0.0523954268971808,0.0534901441704203,0.0526707277467673,0.0511204603013618,0.0472035250152094,0.0457417955524759,0.0450065502644535,0.0457231693705867,0.0500601768382614,0.0549332500828829,0.0611474722257627,0.0661920279108989,0.0705553598058193,0.0717979782200005,0.0713304456162589,0.0718656804912247,0.0687882583317231,0.066742235406181,0.0636412297073297,0.0588601993074575,0.0560337133131069,0.0543253990609592,0.0543841300153433,0.0538607978136078,0.0525201293213298,0.048817501053695,0.0440840271444186,0.0402362622050068,0.0373176681977951,0.0362836323706876,0.0357418412694014,0.0356374904624909,0.0351198714924312,0.0350247380157793,0.0360923213265356,0.037090285524326,0.039121837518369,0.040784516379563,0.0419125523260854,0.0433572720011566,0.0449263312329693,0.0471682976511322,0.0501357285846621,0.0540802948735306,0.0584329816645312,0.0621293040344081,0.0647628358217483,0.0657454218672655,0.0653327943837096,0.0645158062537829,0.0641952600097765,0.064871721627509,0.0661903861575601,0.0678155683850858,0.0698062812315423,0.0713293647110415,0.074285487896927,0.0771505958335871,0.0796631948905003,0.080985120819743,0.0796905532912925,0.0781165993016168,0.0779301487991404,0.0770629516677686,0.0777398738970291,0.0803727477971546,0.0817623205687792,0.0846314671542368,0.0874335221163887,0.0885206539931043
