"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11","2023_12","2024_01","2024_02","2024_03","2024_04"
"Raleigh-Cary, NC","Metro",39580,1362997,"North Carolina",,"Raleigh-Cary, NC",0.0786266643235354,0.075389143721546,0.0744718570538476,0.0748077366277389,0.0736163514888818,0.0733494539118083,0.0729583720174916,0.0718561424407762,0.070526728680012,0.0700924509274977,0.0696741200897439,0.0693357699265076,0.0702578408037884,0.0709059017223845,0.072727206401165,0.0744288390402569,0.0765346367538464,0.0790316656947112,0.0790065953882431,0.0780756432513747,0.0765052410822532,0.073909734083735,0.0724344234202407,0.0718648176851414,0.0709717618928134,0.0707054307289579,0.069893246210907,0.0686402682024998,0.0669465082999491,0.0652450612161327,0.0641812838162534,0.0634254095861866,0.0628947029777238,0.0626742875137161,0.0635071930427908,0.0645194881239635,0.0658924843737373,0.0677583878275599,0.0683048709823358,0.0696257084155553,0.0714948809358067,0.071577776868121,0.0710061009745258,0.0694163321474761,0.067248648522342,0.066197754952602,0.0665305784049341,0.0671413939307105,0.0669259539450071,0.0655421926082141,0.0632923678358107,0.0587223932600101,0.0529653562721734,0.0466838605273251,0.0404583929076718,0.0368408014666946,0.0352917533697148,0.0359393673114245,0.0377144290893319,0.0398072435112702,0.0415899123904953,0.0431134340019075,0.0439921196276513,0.0441635379300866,0.0445678919273552,0.045322495097401,0.0466358509948192,0.0485145157375054,0.0513676861261384,0.0541098046330065,0.0566600052383108,0.0586495315933252,0.0599130919000497,0.061031051808587,0.0617342781200748,0.0626799957322755,0.0635695339562091,0.0647368072779185,0.0662883717041842,0.0685564375136006,0.0698847302660092,0.0711239861068631,0.0730793383269117,0.0749162931895917,0.0772314906410954,0.0803833349355808,0.081871736641564,0.0841256217421578
"New Hampshire","State",33,1355244,"New Hampshire",,,0.0261141723823533,0.0256542764337768,0.0270857161871706,0.0273371718768885,0.0258795793981422,0.0244946041442726,0.0215590531069538,0.0180741150384447,0.0176432268997851,0.0177876133871909,0.0182949854849324,0.0204075072057218,0.021761672787007,0.0232043778207588,0.0234148152961629,0.0227651255416475,0.0216380293634797,0.0196290454670347,0.0182754014226789,0.0165471553431958,0.0151726575635383,0.0146202475292223,0.0146905276752684,0.018573332099154,0.0232756746324857,0.0259446919210565,0.0295438945131096,0.0291147592275474,0.0282974228430435,0.0289581981950381,0.029154104990089,0.0306134547965786,0.0303926453253716,0.0307094918726452,0.029922143945728,0.029070627041728,0.0292859782270382,0.0298691141184368,0.0335184250392725,0.0379857814148481,0.0430758579043811,0.0457285246265756,0.0466951951891438,0.0450956313031936,0.0391899636958947,0.0354602932988071,0.0305963580733803,0.0274830467167712,0.0310945897549298,0.0335524511824492,0.0360656566637025,0.0367777105950473,0.0341732709775972,0.0304316476152068,0.0272173853649439,0.025413437326599,0.0232358607435878,0.0235444728156403,0.0238800909762148,0.024219774442199,0.0266139372392859,0.0288075160371505,0.0308874042271666,0.0328468559228964,0.0332781713870927,0.0328774475195161,0.0332292076030504,0.0344156253917044,0.0363675386926461,0.0384920107719972,0.0390238227587587,0.0377954347353433,0.0363739331180019,0.0361069301786213,0.0373526664894148,0.0405098518983686,0.0423112606206603,0.0439988753823312,0.0444936903499073,0.0439428687099106,0.043613036127449,0.0423117100379192,0.0424521865552574,0.0443706904496736,0.0471148254787505,0.0515888852341173,0.0564726751746403,0.0586310040843175
"Memphis, TN-MS-AR","Metro",32820,1343150,"Tennessee",,"Memphis, TN-MS-AR",0.0509262827065762,0.0525234244642546,0.0529616883629824,0.0535384892671371,0.0581917518221909,0.0598089989241892,0.0617722420916702,0.0681651624993493,0.0705467125282001,0.0773326150499788,0.0814947967338496,0.0797880651377521,0.0827109359616631,0.0826054144271378,0.0818154769070102,0.0815363641659488,0.0758457721894125,0.06934715140647,0.0626339735553893,0.0566101350817035,0.0516165684183007,0.0485437241863129,0.0482507629020199,0.0487575141093174,0.0502110888085686,0.0523954268971808,0.0534901441704203,0.0526707277467673,0.0511204603013618,0.0471893707378372,0.0457137839798576,0.0449915288704254,0.045683889283206,0.0499874423268393,0.0548185412533332,0.061010956550065,0.0660820224644128,0.070506962185915,0.0717857353668479,0.0712940801877296,0.0717774208263862,0.0686245980483564,0.0665426818584013,0.0634251229793712,0.0586376860859419,0.0558297407933564,0.0541251971984745,0.0541886332480985,0.0536898475614077,0.0523711926206182,0.0487042051471507,0.0440050174860878,0.0401700073597879,0.0372439003158318,0.0362042231950574,0.0356486546265313,0.0355339403726477,0.0350401305511198,0.0347499017676235,0.0355442254659145,0.0361997272111746,0.0378024084116148,0.0393451598598135,0.0405758865092374,0.0422691871222441,0.0440909068126074,0.046440322212019,0.0493507819608488,0.0530911254681493,0.0572858321176748,0.0609316838362006,0.0635742423638848,0.0646953694872821,0.0644509711537294,0.0638079665748781,0.0636769439554909,0.0645151682941817,0.0659794868705983,0.0676422954097408,0.0696393757697592,0.0711176117999377,0.0740000923690511,0.0768074320296288,0.0792035606500228,0.0804292293171944,0.079036960629611,0.0774049546401606,0.0772827475819737
"Dallas, TX","City",4819000,1338846,"Texas","Dallas County","Dallas-Fort Worth-Arlington, TX",0.0666161602083697,0.0695184005122414,0.0719325890521618,0.073337890132584,0.075546998897675,0.0768640361406879,0.0771101970797071,0.0779031545422353,0.0787557405156349,0.0785611399561277,0.0782558198119433,0.0774716257901579,0.0772162087767087,0.0779844658812082,0.0783205586422048,0.0781429951862326,0.0772246442701007,0.0759568706240233,0.0751373207816922,0.0743014767238289,0.0744306759098557,0.0747498173606806,0.0748918629253467,0.074869658827501,0.0741287421873147,0.0734587017369285,0.0731931568192555,0.0729188240383567,0.0729264740340182,0.0717239183029656,0.0703181715303298,0.0702774562390464,0.07065361213632,0.0718338796973364,0.0722666027575133,0.0717283609643614,0.0713713965044303,0.0710695086819532,0.0714356254957648,0.0729522569277468,0.0745899970028112,0.0760290929350446,0.0774759357631443,0.078351488998442,0.0787410808321012,0.07945869207343,0.0803740221108017,0.0812205625329436,0.0814959445354834,0.0803910132599051,0.0776914375793585,0.0720233741916082,0.065263203568385,0.0580225826058089,0.0516696931094964,0.0477657176308806,0.0463470716466523,0.0466517694812498,0.0477809216585029,0.0488880762713488,0.0492288709204887,0.0500913325352924,0.0509000373021336,0.0517916542259365,0.0524024621035691,0.0520389591369414,0.0526354085182079,0.0536800996195051,0.0557772625690464,0.0582693305992735,0.0605061351157019,0.0629148842530356,0.0645840215377637,0.0667920511876505,0.0692887659946726,0.0705414685444189,0.0714507754858635,0.0719926568938008,0.0720064223055509,0.0732961164718489,0.0745093270939418,0.0750739204543639,0.0747059312084865,0.0744343636611032,0.0744368066118994,0.0752005522960297,0.0761882766432735,0.0766078369923066
"Franklin County, OH","County",39049,1304715,"Ohio","Franklin County, OH","Columbus, OH",0.092894433233898,0.084966988615524,0.0807759550589062,0.0797540159139052,0.0720897140729814,0.065087051571589,0.0582618079973432,0.0551868564747978,0.0547487472881541,0.053177418612925,0.0530994134823736,0.0468140918446339,0.0421869116296677,0.0411290933629778,0.039465341051812,0.0384180257234017,0.0360915839830369,0.0341260085796933,0.032683057722746,0.0333189211854627,0.0348759053345471,0.0382850589127224,0.0405007602462968,0.0426034240819801,0.0442376854336137,0.0450262457847319,0.0469203428045018,0.0472837137673532,0.048022798908273,0.0482656660968827,0.0478457262734019,0.0481344442377658,0.0487105823538434,0.0495569055042784,0.0507874408042817,0.0536096256057289,0.0557264321536436,0.0574519153588255,0.0592626821961301,0.0591131257769912,0.0584054763792914,0.0569069905701824,0.0546335916147487,0.0531042453434929,0.052458019982718,0.0523552890385128,0.0529434333235355,0.0529734347612751,0.0524191712781561,0.0516631835025723,0.0503031421054521,0.0478999785306736,0.0451498001499755,0.0425204757853517,0.0404042964423203,0.0389149183045537,0.0385395963781308,0.0380341539454705,0.0374925169491317,0.0376615050367258,0.0370750544310924,0.0377854678713465,0.0388761992320168,0.0392878301550294,0.0398898954267931,0.039340573834417,0.0389301225299473,0.0392985867739455,0.0402666530565129,0.0413848447012404,0.0425261233422384,0.0435126384420815,0.0448563532851164,0.0465887554093134,0.0478589242310446,0.0482338351763648,0.0480915193859464,0.0487929511138187,0.050806876777322,0.0541948483396279,0.058319087654211,0.0618445649423336,0.062434992113761,0.0622947003167526,0.0616565333997811,0.0612988707524168,0.062755619710142,0.0636407993232607
"Richmond, VA","Metro",40060,1282067,"Virginia",,"Richmond, VA",0.0460973727110985,0.0478485336718394,0.0478996799557552,0.0480420469149461,0.0478576467250573,0.0470165727367954,0.0464257029972134,0.0457969327555095,0.0454785823495666,0.0445277595390645,0.0433544276340413,0.043000294599514,0.043593948072032,0.0448604081313074,0.0472014549612206,0.0494720995815033,0.0518872397146191,0.0548429590520579,0.0556348503741948,0.0531169413928609,0.0495869108982393,0.0454413822433283,0.0424217215059704,0.0426231974757523,0.0434699463408183,0.0443154982618848,0.044899495422645,0.0449895365458118,0.045726382440424,0.0467144194265301,0.0486908064239501,0.0492828626533685,0.0491833627579825,0.0484881207076221,0.048192538656272,0.0477352690559539,0.047438873089201,0.0477664349587697,0.0475531726205397,0.0498488894470036,0.0536562184577421,0.0570015964844246,0.0587762625935616,0.0581892085110791,0.0555442584593049,0.0528002491031617,0.0512064215615832,0.0512200321363383,0.0493917417031749,0.04741631363261,0.0458436894903133,0.0433912144785791,0.0434041613578916,0.0438146076965485,0.0429502112868176,0.0417964127449259,0.0402825409329632,0.0395366343425523,0.03984499092398,0.0420593072880727,0.0442513555591015,0.0450215644275402,0.0454101039462489,0.0446727185217297,0.0443758479923126,0.0447558199110182,0.0460505844929497,0.0475111785545897,0.0490614241635707,0.0512034158648354,0.0528904633651827,0.0543854296118364,0.0545506603864417,0.0543770164428266,0.0546022570883653,0.0554899925904678,0.0580429898938746,0.0616376013453567,0.0654062874374698,0.0680977199094584,0.0701650155604668,0.0710147569139962,0.0703920869795114,0.070038028249252,0.0693733274528817,0.0686704362292573,0.0693678633186251,0.0715631625252766
"New Orleans-Metairie, LA","Metro",35380,1271651,"Louisiana",,"New Orleans-Metairie, LA",0.0618942690036581,0.0599865308596612,0.0586222099219937,0.0589722099123448,0.0618909535838768,0.0653674264324017,0.0668128540267234,0.0677870862276321,0.0637864307856776,0.0593246141509191,0.0583214203996141,0.0602771124339472,0.0632265474595761,0.0668181987905124,0.0704022150900625,0.0701103206395684,0.0704997265873482,0.0727013698680416,0.0750106444816504,0.073660016798793,0.0716315377572388,0.0650086286297342,0.057192295979192,0.0545760061866822,0.0532217948109056,0.0539918158177225,0.05401969562627,0.0527323792258095,0.0512973589640068,0.0521484803740944,0.0556090213167645,0.0617257616745002,0.0661247153086451,0.0686823303847687,0.0690047470285359,0.06657400338508,0.0647832606654866,0.0631375518914578,0.0623951390459155,0.0644368345825514,0.0700887206049615,0.0733029955689288,0.0746737626044181,0.0739154988763567,0.0694468275654458,0.0699856481339125,0.07114539752876,0.0722063147128952,0.0720688326752598,0.0694329305012922,0.0673673070070306,0.0628409658443422,0.0592013283328176,0.0524599821477421,0.0465089329515469,0.040145492396873,0.033674303437224,0.0350645016122545,0.0304005829556342,0.0288996650647228,0.0290982317011539,0.0251095712162573,0.0276953099577542,0.0302115749563411,0.0323959424319148,0.0351406866740037,0.0376723624784869,0.0408539514713921,0.0450592714668339,0.05723801487827,0.0681002279415772,0.0761219386236398,0.0808115765537818,0.0755006125723538,0.0686553057339509,0.0627138931925257,0.0583006545909266,0.0544621891722223,0.0534759808827213,0.0530277122247053,0.0530704105129242,0.054588470452881,0.0550908215397752,0.0554061008483863,0.0555841074283444,0.0543159655535169,0.0530197616209048,0.0526076060710638
"Louisville/Jefferson County, KY-IN","Metro",31140,1262287,"Kentucky",,"Louisville/Jefferson County, KY-IN",0.0598094473565657,0.0649946897409069,0.0656120978408209,0.0725485893459823,0.0793412518961766,0.0857763000456548,0.0941387605532527,0.0984156179339035,0.103477581980387,0.100274902047198,0.0977861215383908,0.0926345913474357,0.0873898504038679,0.0876966089522883,0.082534038148586,0.0774109467646157,0.0722782134190277,0.0668137400717505,0.0642049647455722,0.0638727077900967,0.0639212021830014,0.0647107139525018,0.0668976245498726,0.067540137111648,0.0680590119990363,0.0684382827535165,0.0688377195588984,0.0683283979052982,0.0684829314989476,0.0712455804217467,0.0737044871059496,0.0767129053066543,0.0808655206882986,0.0818576308633257,0.0820440075923551,0.0820334446409259,0.0814608748148063,0.0832176073291049,0.0846231616464151,0.0865863557829003,0.0882004515738853,0.0876762667644868,0.0865722190555901,0.0840326262591672,0.0812357291073797,0.0796136160697576,0.0801431711530352,0.0813035644037179,0.0815230750853328,0.0788613667239028,0.0745570546148374,0.0689336899608974,0.0634013820566614,0.0583580819178905,0.0535765443896011,0.0498224857047996,0.0491939784833327,0.0489905809007044,0.0506484685007132,0.0529317413258164,0.0523912074084203,0.054026429646329,0.0542106008518377,0.054519574559521,0.0549754426327849,0.0547269210482544,0.0549555640525932,0.0556211023403332,0.057149483026797,0.0581730895664138,0.0587179610439351,0.0596303804843597,0.060036513850023,0.0608045470432224,0.0615918399014869,0.0610775523496655,0.0612996141294478,0.0610493010315358,0.0607970002540905,0.0607105941006996,0.0596741000834104,0.058988281392488,0.0585310304602539,0.057893924680412,0.0575298825609408,0.056468543995842,0.0545640036534156,0.0526806050951572
"Oakland County, MI","County",26125,1255340,"Michigan","Oakland County, MI","Detroit-Warren-Dearborn, MI",0.0419310314120973,0.0437643816691925,0.0458288924310564,0.0461994287254728,0.0463122773264325,0.0426228330685382,0.0369643580910135,0.0350653487925661,0.0346907818618128,0.0354239955839172,0.0408871004034395,0.0430982214314262,0.0463679016678514,0.0494473838409464,0.048852827297122,0.0477613359800933,0.0445411942914397,0.0418596756191286,0.0380925381238743,0.0346991723433755,0.0315818675762582,0.0304437490452976,0.0291988267781249,0.0283019914683415,0.027954817701437,0.0267572161299376,0.0260197495771762,0.0252992815753341,0.0248358624797059,0.0271897778273687,0.030547391094687,0.0338671523724087,0.0371155257495521,0.0378803440828156,0.0397778532769492,0.0422933203938735,0.0446453700236538,0.0464809449324551,0.0460441983818591,0.0463102693201413,0.0459986827837385,0.0448834434790747,0.0444577614474644,0.0419216995060198,0.0381751485418506,0.0349083691807874,0.0319370680276614,0.0302210513305882,0.0307804761979614,0.0326793404921203,0.0343616880553199,0.0340381254036738,0.0329043316573243,0.0302066088956884,0.0276090585796678,0.0264346362379766,0.0258575210439428,0.0267370636082633,0.0277981631237713,0.0299385161956284,0.0320994009833337,0.0341385723920363,0.0365313901536584,0.0373119864914948,0.0370193032766055,0.0371176526014142,0.0375423459715745,0.0397964080493056,0.0427853280645628,0.0463718724595129,0.0510789339253293,0.0543751439023031,0.0580341293461102,0.0601797880397874,0.0599330324272513,0.058964244336287,0.0577724545759945,0.0568323413716817,0.0556813618855045,0.0556042538849975,0.0559406811339371,0.0565299761961958,0.0579265731361346,0.0588809405206651,0.059375841240281,0.0598873498495974,0.0583757194863904,0.0571310228462853
"Hennepin County, MN","County",27053,1255296,"Minnesota","Hennepin County, MN","Minneapolis-St. Paul-Bloomington, MN-WI",0.0590361284744913,0.0556433409172197,0.0536712811025706,0.0523858042497892,0.0497427417994657,0.0503219572349762,0.0528921411017568,0.0559457348285902,0.0591064743759129,0.0617795659766562,0.0628962478364479,0.0640548391379489,0.0660117018038175,0.0671384794527553,0.068001464461844,0.0681719228917309,0.0677718042122965,0.0673458264431011,0.0672776261214111,0.0666385078241235,0.0648279707246933,0.0619348772155352,0.0598457190143805,0.0586977889276658,0.058530127863089,0.059946878168249,0.0605341087954734,0.0613702229580445,0.0612917268932123,0.0605195172511861,0.0605214871349586,0.0606762999340412,0.0615413718763126,0.0617129871463251,0.0612395276441444,0.0611062746886193,0.0606257649263806,0.0607373585033385,0.0613436894382264,0.0632040760781255,0.0667344244758564,0.0716448833685402,0.0771752075387051,0.080933540970392,0.083607389737363,0.0841630416035374,0.0833647195789691,0.0833488855472579,0.0827128504081767,0.0829557954480172,0.0834283055985163,0.0826430142947905,0.080211520253015,0.0781784533814049,0.0757622335588913,0.0723258009592162,0.0705308042320558,0.0677541050296594,0.0651317745457675,0.0634697208723258,0.0623454173701169,0.0617208314731971,0.0615433688087612,0.0614025237877554,0.0608311275516146,0.0625360143934232,0.0649044984023274,0.067820716276691,0.0711596482163907,0.071860375054886,0.0709529414566557,0.0700725461130616,0.0705604595425401,0.0724710738230667,0.0760067799595704,0.0791900540591076,0.0804304827217141,0.0807063566867985,0.0803215810211704,0.0813074476417372,0.0817002705380655,0.0817684878394278,0.0815410971446815,0.0803094102016467,0.0795973496588957,0.0798610011413648,0.0809332681751231,0.0820239239298221
"Travis County, TX","County",48453,1250884,"Texas","Travis County, TX","Austin-Round Rock-Georgetown, TX",0.0814523833543404,0.0803775998847495,0.0801738352435027,0.0799869648297326,0.0789497815999886,0.0783776786260146,0.0787205423916674,0.0802676364203559,0.0820097527263829,0.0822582407650485,0.0814184674268506,0.0801009212216379,0.0795508069990647,0.0789008183672494,0.0779687061643544,0.0762655154684409,0.0736630767814171,0.0717771488193457,0.0694035556695532,0.0667828947294575,0.0647254883655018,0.0639138735955052,0.0642771006334977,0.0654468992033796,0.0663815824056225,0.0669781646456589,0.0671885834932666,0.0669447438057977,0.067531287959187,0.0678287777977808,0.0673322441691558,0.06655731142636,0.0653900484073509,0.0647942943114974,0.0657102209890269,0.0668760800122346,0.0678750111545585,0.0691794436158606,0.0701564454121072,0.0730953848866894,0.0768951907037804,0.0799669266881821,0.0817619746828978,0.0820151326766176,0.0812888878900964,0.0804318433840409,0.0804849145555204,0.0801990173963279,0.0781351905127095,0.0752659260169079,0.0709288339397019,0.065207215675998,0.0594939037885706,0.0530404517841204,0.0473135489399694,0.0427653315440504,0.0405197924902416,0.0405140360753496,0.0418844798430894,0.0440794696531914,0.0463369714197965,0.0487713066983499,0.0512229544129144,0.0532470387276666,0.0546464621502017,0.0557235943150011,0.056652445916702,0.0578562782060899,0.0600423934850476,0.0621773343218348,0.0648570562080262,0.0675519291935759,0.0692984263649511,0.0708540348947954,0.0716354423865679,0.0727575845164491,0.074193478770637,0.0758016159844691,0.077270904753266,0.0793253346255661,0.0815203649323194,0.0842674114904751,0.087209426032319,0.0879697620331188,0.0916875176830589,0.0932199095736018,0.0927040039922123,0.093837202897383
"Cuyahoga County, OH","County",39035,1241475,"Ohio","Cuyahoga County, OH","Cleveland-Elyria, OH",0.0766747698038633,0.073482410654168,0.0706425962684762,0.0666394424575241,0.0592631797751099,0.0548710274300574,0.0528184641338508,0.0551485765661651,0.0586423650746136,0.0595217567303044,0.058597983858504,0.0562585636306771,0.0552177143218345,0.0555978212482,0.0546539293214568,0.0544728619890424,0.0543646382093649,0.0540147679357177,0.0559907839298872,0.0553854420529025,0.0547686787427454,0.0551032179690631,0.0553880474304055,0.0571088690628719,0.0583068694621557,0.0582367765453603,0.0581354889280206,0.0580561141795465,0.0554351637899813,0.0536043525079863,0.0518169766585228,0.0483472738075033,0.0472222175643541,0.0458864540682421,0.0448634969337322,0.0451185264074798,0.0465131285680858,0.0480393946393796,0.0487608852111527,0.0508830947238858,0.0525130536851205,0.0536442780763066,0.055037130774469,0.055078184576051,0.054609678070487,0.0552677701058384,0.0553194019096154,0.0555192851381533,0.0543268230161133,0.0508364058502429,0.0475695148950149,0.0434983840123549,0.039918149068574,0.0377121695467748,0.0360806115400388,0.0349681064495531,0.0348894851987783,0.0353007915922576,0.0355025593787476,0.0364412902029191,0.0372722519630233,0.0388204109430475,0.0394040886367316,0.0394392497257233,0.0404054427446265,0.039883781620448,0.0401451705064527,0.0412112173300858,0.0419326578628163,0.0427225697160649,0.0444676679303011,0.0457174675929849,0.0463655268944673,0.0479482670902522,0.0492097618550426,0.0526362027710745,0.0557415570956091,0.0584886237617542,0.0622443977409685,0.0640082445217903,0.0662194103385422,0.068078840859741,0.0679282135464889,0.0663089360910242,0.0640074595497704,0.0619246536832587,0.0591214235636378,0.0569587785667085
"Allegheny County, PA","County",42003,1218380,"Pennsylvania","Allegheny County, PA","Pittsburgh, PA",0.0588842975206612,0.0553423848878394,0.055556613474502,0.0572336563424357,0.0556826910363015,0.0584340118214679,0.0618627448010796,0.069011281543708,0.0785615372113182,0.0777563354425007,0.0729422634809149,0.061909023531808,0.0503187328170321,0.0474782851706906,0.0476343017089067,0.0473724524938673,0.0475986834523391,0.0463080830481191,0.0444665019075903,0.0442579906608112,0.0437031560549909,0.0447091907252407,0.0463101611574069,0.0475730344361966,0.0485268073271378,0.0490551379578387,0.0478292503850517,0.04566882567888,0.0436427408428474,0.0402069889308448,0.0376960770199993,0.0370168905465686,0.0363319021559592,0.0362219478728787,0.0366602013651369,0.0365836093532001,0.0375867078267559,0.0392478208060384,0.0420485084088559,0.0456827157445355,0.0506741673388118,0.0547538149211229,0.0583770506435297,0.061589883245775,0.0652115924075632,0.0693876266618045,0.0727659748954094,0.0754423785616862,0.0770447950146831,0.0766940081868936,0.0754309614034134,0.0727104739484018,0.0671974147160851,0.0616791475599503,0.0542207220382768,0.0474995867212851,0.0425397533257352,0.0399308366732342,0.0411781537834973,0.0439069398173016,0.048525155997549,0.0532703371004193,0.0570153339503665,0.0590666996159538,0.0576320741171089,0.0544947344819931,0.0505004317335709,0.0479598820160384,0.0483067387286988,0.0512378521669856,0.0547858582404696,0.0580353182589032,0.0600720903111565,0.0608064853768679,0.0627585634870991,0.0654723580615876,0.0684348883326922,0.0704774369893074,0.0704891113186971,0.067151127122487,0.0632515093624853,0.0603608618142988,0.0585465237845259,0.0590713772795254,0.0592552401461092,0.0602538508255047,0.0610452113803011,0.0640538008245284
"Salt Lake City, UT","Metro",41620,1215955,"Utah",,"Salt Lake City, UT",0.0590856510017744,0.0608484702789379,0.0611956746291555,0.0609296631987999,0.0608048073698295,0.0602728799645645,0.0591553179457618,0.0590474542895161,0.0589783326559985,0.0600341340329401,0.0626303192761626,0.0636095911287649,0.065023876121848,0.0649619891068959,0.0640211707748851,0.0633957396987386,0.0631261100914966,0.0642705650153856,0.0643645351504691,0.064809258146483,0.0644460569677669,0.0624185472526067,0.0608342293670416,0.0581352887185894,0.0579578276968071,0.0597898935534542,0.0619035232663302,0.0646287197709751,0.0645574083637052,0.0636659183712334,0.0630403377558133,0.0629515492998546,0.0638315164804526,0.0634832927832131,0.063581246881531,0.0645681261865838,0.0656316507669439,0.0675563217438188,0.0712623915936098,0.0744195045862586,0.0756070735874023,0.0752071179861468,0.0721616139920197,0.0686674090190443,0.0673544334967157,0.0660819013598273,0.0642860952297628,0.0626557707819101,0.0598157604316976,0.0572872881605386,0.0549915280118548,0.0516522979989833,0.0478604435850606,0.0447394199592706,0.0436605985838219,0.0438270071759002,0.0436902724905872,0.0431315095756006,0.0412384223137702,0.0395952612519889,0.0403126414679673,0.041271988707526,0.0442676066006671,0.0475036766645293,0.0503651221752314,0.0538794624184539,0.0553044986473243,0.0562131700369531,0.0572097390128778,0.057867382688406,0.0586632492525349,0.0605522722738524,0.0624938459694865,0.0638911748163571,0.0663053218257086,0.0686520471447631,0.0714670355423514,0.0745446895629837,0.0762382716521973,0.0771768293717128,0.0770772760113147,0.0755877598251016,0.0760565066115563,0.0770451357518076,0.0780253009050277,0.0822301901191056,0.0854122981030768,0.0880625420748803
"Hartford-East Hartford-Middletown, CT","Metro",25540,1205842,"Connecticut",,"Hartford-East Hartford-Middletown, CT",0.11158117398202,0.0930160750123055,0.0855363962314055,0.0764131390102888,0.0627937359159555,0.0616920661024285,0.056213690692006,0.0557216643841769,0.0543076675667297,0.0507943594134758,0.0529702130014378,0.057108687058218,0.0601155571862022,0.0633293034759002,0.0673978871990977,0.0687178438834981,0.0684358251045607,0.0684793108643663,0.0687741673684292,0.0674091528597024,0.0671546753807087,0.0652199739918611,0.0613353453050102,0.0611288805374851,0.0622715661373137,0.0629711503718003,0.0629668769978988,0.0624471898242842,0.0607570588193019,0.0590216057024159,0.0580267944173812,0.0573999118013491,0.0573500209532073,0.0569646940780127,0.0571906327736456,0.0577616412376837,0.0595739758277906,0.0623718508550865,0.0641240756700719,0.067476436474634,0.0690045973908721,0.069025699802783,0.069355103823815,0.0649285612010568,0.0593700060295392,0.0542868727137277,0.0504948389845982,0.0503013580431855,0.0520073330624835,0.0531024069168938,0.0521113357067129,0.0476198956024073,0.0417958487702173,0.036669104971559,0.0326038062605092,0.0303640824430648,0.0293372885377749,0.0291201045946188,0.0296315856528435,0.0306316986068193,0.0312285655838991,0.0313913246771554,0.0307178313880882,0.0290556215469336,0.0283591526911203,0.0291152361923433,0.031976549748325,0.0361863950909165,0.0402654552882036,0.0437685896908398,0.0450031098435644,0.0449492634414216,0.0431355054487315,0.0415620932035381,0.0417437500704006,0.0424302209023045,0.0449163570649579,0.0470386100197403,0.0480152467301329,0.0485054277046861,0.0506204750134639,0.0518316779334746,0.0518457602994307,0.0524063854245983,0.050769589148033,0.0499579219316353,0.049285327608779,0.0483028480988215
"Fairfax County, VA","County",51059,1149439,"Virginia","Fairfax County, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.0555147745661995,0.0579270094610499,0.0585582305961225,0.0588872797311298,0.0622067679697044,0.0649710782970327,0.0674745586702106,0.0693553949067425,0.0681763660280213,0.0653106167377168,0.0623368519644772,0.060006301022372,0.0586014927311867,0.0582624334645934,0.0586577442009567,0.0592950934769464,0.0611155705861179,0.0631962586662781,0.0651946362582005,0.0668632758272821,0.0665545283425191,0.065067202481901,0.0628754323182696,0.0599940317058803,0.0572615079159951,0.0553739667089365,0.0542340322147808,0.053761450382501,0.0541812854042411,0.0550989934907027,0.0560087875038164,0.0567760582070654,0.0570731938601908,0.0567046997156351,0.0568209684258725,0.0568525758049036,0.0566028320501394,0.056260188500186,0.0553529414427801,0.0566653306897593,0.0594293492041844,0.0630835828080369,0.0669626354284897,0.0688255604798283,0.069421816873013,0.0689777926331288,0.0678704788408754,0.0662995987763154,0.064201419694937,0.0622076913519159,0.0599192921522299,0.0575586400823991,0.0556971301748168,0.053695189088896,0.0516601814592618,0.0500838797376937,0.0486721480546664,0.0480316113037557,0.048262745044964,0.0488232872414163,0.049240984923708,0.0491176367630434,0.0483447680176491,0.047003872538838,0.0459374592734238,0.045522472616588,0.0464666528732178,0.0481125534869929,0.0500031558924741,0.0513346806954445,0.0516076025698787,0.0519963329929915,0.051847948719472,0.0520659643221436,0.052901956272779,0.0535656488296589,0.0541585166583195,0.0543693136099125,0.0548076215813416,0.0547790562835447,0.0538623449857227,0.0535010281728023,0.0517755607693915,0.0500948085511788,0.0494431204553026,0.0484490309840712,0.0476230091495769,0.0470369286024575
