"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11","2023_12","2024_01","2024_02","2024_03","2024_04","2024_05","2024_06"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Metro","37980",6092403,"Pennsylvania",,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.0491899024218968,0.0479660625259892,0.0476212565478508,0.0483026654502088,0.0499390432401392,0.053731022496739,0.0575945630333344,0.0609491925907016,0.0629864805181607,0.0631127572689359,0.0627791587659418,0.06220716072819,0.0614660839318075,0.0610772734990572,0.0609108824578865,0.0614689921768186,0.0605199617296823,0.0593849772842895,0.057351958263474,0.0539292702096214,0.0515764405945411,0.0499424119348633,0.0487674260875082,0.048430617064837,0.0490489960311555,0.0491374249398752,0.0500204648591414,0.0515338126000569,0.0522653145840525,0.0528027445554649,0.0530313439923123,0.0520181685719567,0.052017097184935,0.0522622230805083,0.0529335559650707,0.0528821388509241,0.0524889271720614,0.0517740683932652,0.0510646925643725,0.0525964057380962,0.0552060379128105,0.0585157219925655,0.0613649774442803,0.0623155244622845,0.0615249451539963,0.0589239762293504,0.0561390086316888,0.0543990819499205,0.0527789079865036,0.0517679246084995,0.050268615666465,0.0475199078136266,0.0439421199434914,0.0404165472455988,0.0369980750724952,0.0339144640582811,0.0314690047182138,0.0298391407385999,0.0293135644905866,0.0297119197935563,0.0308847425671034,0.0322919771533338,0.033271391913744,0.0339952052175906,0.0344702088506953,0.0350037932846426,0.0360708274123574,0.0374272231209235,0.0390113169347942,0.04035133596103,0.0415277046525798,0.0425285938028387,0.0435893515857789,0.0443938716039242,0.0451403108787963,0.0462336991178369,0.0467331748558168,0.0475477663929446,0.0483079165063513,0.0480168805018371,0.0478809250305757,0.0477949642374197,0.0475404490094919,0.0484058912521182,0.0511829646107591,0.0537091412025969,0.0558348959479119,0.0571642145900775,0.0564515887584113,0.0551543236792998
"Maryland","State","24",6037624,"Maryland",,,0.0534230130405159,0.0529691440981855,0.0523160965704064,0.0524132458746489,0.0530078778625795,0.0543259134143334,0.0563270207813981,0.0583324485813701,0.059068842354459,0.0581133435214035,0.0569813047290158,0.0559636857565827,0.0557451609074034,0.0565457296922583,0.0570801611924103,0.0568327164361114,0.0561654269894903,0.0557094233569119,0.0551865346821518,0.0541309096447915,0.0530324636502132,0.0514642653942427,0.0501789796512594,0.0498540441704512,0.0494299834559294,0.0497840969868187,0.049868894677771,0.0500200570469363,0.0503215993315091,0.0506499635313082,0.0510735715146047,0.0509003445568878,0.0508650400217281,0.0505998612110419,0.0502427888617401,0.0499959521833585,0.0497960662014789,0.0496166635683965,0.0496949552161722,0.0503038755403359,0.0505503644085326,0.0507342984741521,0.0502699007521104,0.0491663966011438,0.047994386590913,0.0463907950753704,0.0453669953304182,0.0448592540568229,0.0442163536649461,0.0438003629868912,0.0433055500088623,0.0418608820683979,0.04050926797148,0.0385122520273561,0.0360800412863336,0.0338835975725545,0.0322437526889989,0.031631115973265,0.0319360512759643,0.0332944517215368,0.0347093819079321,0.036246678137806,0.0370260281177791,0.037244077564342,0.0373484531474022,0.0373898131937987,0.0380423759488076,0.0388308386525135,0.0397043215183991,0.0409145450892165,0.0422191726398612,0.0436640727593201,0.0454456115264444,0.0466783923962199,0.047406408236714,0.0480310482815207,0.0480836368192375,0.0480243246654708,0.0482158716870581,0.0479602510196601,0.0477028004225821,0.0473179890755406,0.0466669470574104,0.0465073783285005,0.0470054247114726,0.0475413915475644,0.0487717578221159,0.0496437823822158,0.0497181359432329,0.0500549098441063
"Atlanta-Sandy Springs-Alpharetta, GA","Metro","12060",5947008,"Georgia",,"Atlanta-Sandy Springs-Alpharetta, GA",0.0723409795131046,0.0721031063279437,0.0720306425939711,0.07151016413363,0.0703463680547281,0.0687887945438774,0.0668498424678516,0.0668252264239586,0.0673192088461503,0.0674085852021418,0.0679614965611681,0.0673657826478561,0.0671114396484806,0.0680463126999184,0.0687853156627222,0.0694898727976605,0.0691352429930002,0.0681691166347929,0.0663569299415011,0.0634960908642868,0.0615942812372265,0.0604066160032535,0.0602317281792601,0.0610042032098527,0.061829541137711,0.0628891540197523,0.0641656759314616,0.0657133771645965,0.0673065350268573,0.0679902270402859,0.0677577173035094,0.0667422047310113,0.065264159129793,0.0643181954354405,0.0642252728831801,0.0648391736895448,0.0658735499598845,0.0673317973849121,0.0690635731427343,0.0723478115184387,0.0750440339373346,0.0758324282861857,0.0747379180417826,0.0707993855762975,0.066864016169634,0.0634775442726369,0.0611493473291368,0.0597345077708993,0.0578134699486408,0.056407257990472,0.0547772458610399,0.0520504976900067,0.0493145129798042,0.0453294370561071,0.0410789388893295,0.0377223177818367,0.0356052807537252,0.0356306847201018,0.0370265639858795,0.0391360197966976,0.0412740207605962,0.0434615637238887,0.0454015650505472,0.0471575063374918,0.0486661466019106,0.0491400685428508,0.0493463210643814,0.0499372612358513,0.0511399491023487,0.0528507911196499,0.0553000338282942,0.0574451666499119,0.0583110267618187,0.0594651918746392,0.0601538950505524,0.0609872441233619,0.062451060636328,0.0635108011706593,0.0638548081434888,0.0648368648365549,0.0662091069789336,0.0679138985395846,0.0699065725683279,0.0705773749834033,0.0707932409093025,0.0715529470044727,0.0722561560733678,0.0736240500853872,0.0750082448143955,0.075367047139509
"Wisconsin","State","55",5806975,"Wisconsin",,,0,0.0238650121065375,0.0343627144679632,0.0405881858149234,0.0556938908641129,0.0590039756330238,0.0627448597007368,0.0692231252109552,0.076423245944807,0.0803368905832106,0.0823403110727225,0.080827792652356,0.0738049193818147,0.0687701881083068,0.0633091079163931,0.0566842318142123,0.0550861999366329,0.0544323725223325,0.0535635147438289,0.0523444840287737,0.0509179260631008,0.0492790989831875,0.0468069742202153,0.0473463127045231,0.0483128785020211,0.0509462501401501,0.0558541939564293,0.0594891065648619,0.061427667009666,0.0638393904500395,0.0645283672865139,0.0637388395930595,0.0643265277925985,0.061505607163809,0.0581935924921031,0.0559203358800621,0.0532556922044181,0.0531910867656739,0.0546548358378695,0.0579963589447885,0.0619995988473964,0.0631041443034359,0.0636257213156195,0.0616857242372692,0.0587039358235284,0.0566541158122518,0.0545740630440039,0.0528894585157063,0.0511266871557536,0.0500415961111648,0.0487880336203771,0.0472573116342734,0.0446020498423048,0.0415268823442579,0.037719564926953,0.0338421475052693,0.0311934003982695,0.0292291884308145,0.0275530393125649,0.0264276385997977,0.0262273126178974,0.0267046116183978,0.02771836259308,0.0287142543545214,0.0296048522697464,0.030982901810273,0.0331335272569971,0.0353841398959808,0.0368782345888796,0.0374452786920056,0.0371283007865373,0.0372489085185264,0.0377679373948707,0.0389626464479903,0.0412946100766535,0.0425150481365239,0.0441735182859283,0.0457030922432501,0.0480006841093897,0.0526290532280738,0.0567962377030402,0.0600508561979238,0.060224159984883,0.0584014485225117,0.0565664727880422,0.0555816653948502,0.0553315743883575,0.0556561470956378,0.0563303353179824,0.0575787860850497
"Colorado","State","08",5684926,"Colorado",,,0.0704041748754599,0.0673324138117953,0.0654229018478715,0.0644548933935225,0.0617728315336821,0.0604906826749162,0.0598552571292392,0.0602330137327943,0.0611755407341307,0.0621981262243526,0.0633662947790639,0.0640420118060004,0.0652028605859491,0.066673752488455,0.0671893218083531,0.0666793848739339,0.0653639388433317,0.0648402915187127,0.0650332403368888,0.0653919934212228,0.0660934924692207,0.0657468003734617,0.0657988568734166,0.066851872671383,0.0681815617215963,0.0698183297463909,0.0709024281165384,0.0711258966220424,0.0703261264436051,0.0690266842470194,0.0680188890567854,0.0673313007487389,0.0677261013445593,0.068756660939483,0.0698386180964787,0.0708758111319561,0.0718060075103357,0.0722668999640779,0.072626473547195,0.0743390858195455,0.0757057260713553,0.0766475085985236,0.0765410631479729,0.0745654483155617,0.0724944109951608,0.0703663613428187,0.0690501376782556,0.06829986973399,0.0667720727972856,0.0652918721330159,0.0635029712362735,0.0597005040926068,0.0554824421490514,0.0511621030990407,0.0472606617764056,0.0455631401495853,0.0456960047369176,0.0465722828279275,0.0480011559510937,0.0496415217836383,0.0508184289338203,0.0523442107857795,0.0531474404467144,0.0535934887315724,0.0543137204480971,0.0552114759358296,0.0567726668391727,0.0582985941378608,0.0596498554475468,0.0602739782072066,0.0609401382144175,0.0618042957869807,0.0622797331702969,0.0626558365819972,0.0627530739524432,0.0631683642503237,0.0645029300255666,0.0659270433825035,0.0671999691387878,0.0680364088291717,0.0687059983062872,0.0696453387548064,0.0705144714801335,0.0710644756195132,0.0714266960528085,0.071851599095354,0.0720765896704672,0.0731610175651432,0.0736557577931902,0.0740282206341937
"Minnesota","State","27",5600166,"Minnesota",,,0.0578102620626497,0.055190263591659,0.0540990051207943,0.0541866337190966,0.0529439624044735,0.0538435553569759,0.0561753540546798,0.0582152101351662,0.0610077415503848,0.0629021209486933,0.0631281729580847,0.0631057584627591,0.0630727762589483,0.0632447843918454,0.0628656861701664,0.0619986485434722,0.0614113121985784,0.0610607817148735,0.061417549901126,0.0610772585189815,0.0595748098957702,0.0571426164595289,0.0553096457445728,0.0543842697050781,0.054367438409741,0.0555917861160534,0.0564272831214355,0.0575185009102099,0.0577465202702163,0.0578646744462985,0.0582112432535299,0.0588138061136615,0.0599635502567158,0.0599348690068819,0.0595717073190574,0.059048929928817,0.0584009386762269,0.0586395616491455,0.0592762588688049,0.0615479637551354,0.0649536589189429,0.0686860594857285,0.0723894481816511,0.073985568112448,0.0744250506116464,0.0736302427903956,0.0729272929423451,0.0733617094364464,0.0739352411821996,0.0752018478737288,0.0759408660913722,0.0752578817316403,0.0725949021811952,0.0702145455976923,0.0674474385308464,0.0642200496413225,0.0626562634999938,0.0606419001530291,0.0589520041097494,0.0582418001662526,0.0579358852925127,0.0575709093807531,0.0575050081219717,0.0573587391348142,0.0569471764119898,0.0581072210537568,0.0599505208384379,0.0623073925698432,0.0650022464426342,0.0661501487367387,0.065893016496381,0.0654161354923318,0.0659979146849315,0.0674034521664258,0.069864896677677,0.0720471946176912,0.0725185417578758,0.0723613936202985,0.072343288331097,0.0732291109408028,0.0738594883006675,0.0742420535801128,0.0738765221624133,0.0727332776593097,0.0720787598960016,0.0721675456558757,0.0731654680252126,0.0744714056301993,0.0761729214138058,0.0773479630450458
"Cook County, IL","County","17031",5169517,"Illinois","Cook County, IL","Chicago-Naperville-Elgin, IL-IN-WI",0.0554976272122213,0.0549090786432311,0.0543388935285048,0.0555100257283722,0.056885575863347,0.0592153579200392,0.0629427487440963,0.0663626553783748,0.0697639550488897,0.0729754136635365,0.0748541343853659,0.0758878596633996,0.0763600231295842,0.0763579589558332,0.0770660225189404,0.0755174492189246,0.0724469761983552,0.0696749180505309,0.0657888667275338,0.0633182927918889,0.0624308145535103,0.0612218386729583,0.0605106896226415,0.0609962236365965,0.0609498462380883,0.0601480612388906,0.0589943261587008,0.0568959524034296,0.0559777317405322,0.0565537052060917,0.0578352493553719,0.0586599669462275,0.059047009561247,0.0584129332064477,0.0572701916051678,0.0572490276973454,0.0570079784584876,0.0567327628759508,0.0574375209322898,0.059164890979299,0.0640671976214047,0.0710716229534387,0.0779429682551456,0.0834793520501364,0.0855802281720071,0.0860872703107264,0.0849370118244443,0.0834150806121393,0.081379260751365,0.0780797498445535,0.0744943137998084,0.0694648117801561,0.0650720694469192,0.0618286544546929,0.0589262771799075,0.0562643353241267,0.0531895253357214,0.0500241786265781,0.0476186668444669,0.0467018499760784,0.0468052839004269,0.0474794537365646,0.048348115242773,0.0489233542318377,0.0488903945324097,0.0487531024388833,0.048754225313194,0.0487147792846487,0.0488929573227189,0.0488030612970444,0.0487474168767329,0.0495782585721635,0.0498043971129126,0.0501338970964981,0.050223710106584,0.0501440527689854,0.05146694893702,0.0533579495005484,0.0553490794343011,0.0568820302520506,0.0575532046972261,0.0569423549073178,0.0557312219533369,0.0548134774327057,0.0534676464528803,0.0529373146235559,0.052946909309119,0.053756508286446,0.0555318652112161,0.0574922809938756
"South Carolina","State","45",5091517,"South Carolina",,,0.100800118718694,0.0998496941513639,0.103921130150055,0.104810610179397,0.102684679042322,0.101334558224943,0.0963513287863399,0.0916591408164135,0.0898142348470337,0.0873593087416775,0.0851540934434561,0.0840157934090523,0.0835340550224073,0.0831394513229865,0.0832611183517388,0.0820772030237675,0.0808023527186517,0.0795741375198201,0.0767703845756334,0.0744526069092356,0.0736501169054672,0.0732926746354912,0.0735053020886114,0.0752406583046628,0.0753816375565893,0.0749646987384853,0.0744521295251731,0.0734503436831259,0.0724029228600238,0.0711395773070144,0.0707537004986978,0.0698687363603092,0.0701133023917806,0.0712370228271613,0.0715130646734776,0.0723788025145471,0.0731267555257784,0.0740320660794507,0.0764422133949555,0.0795573634597433,0.0826849609047138,0.0825676391616345,0.0797193980176715,0.0745427690195193,0.0687289960992979,0.0658848766213821,0.0644925017435519,0.0648377239143202,0.0648596556798838,0.063969203660588,0.0619672434080051,0.0573680511069389,0.051468674474456,0.0453030279082903,0.0403319143429297,0.0373917086773575,0.0369110680405439,0.0383982300371859,0.0408929690611146,0.0445627746866363,0.0480063786719604,0.0509096052271844,0.0523212794794764,0.0523095215536435,0.0514929663873284,0.0501250212483832,0.0500661210525055,0.0519914962051913,0.0554828534581002,0.0596323229464088,0.0631745388813456,0.0654422648985338,0.0669269724602467,0.067928372430471,0.0688388203068064,0.0695467621881735,0.0690817124779738,0.068480910704396,0.0693109945931945,0.0702056707145085,0.0715464727160939,0.0724078279713056,0.0718767145788281,0.0717584865087954,0.0735533160725798,0.0765782334901589,0.0794058396703057,0.0812350348555421,0.0812028403352443,0.0798453146291075
"Alabama","State","01",4893186,"Alabama",,,0.0697517745080488,0.0729932556715205,0.0725649638333401,0.0715782189364349,0.0705208491675823,0.066741708806032,0.0636058818488071,0.0676743305401537,0.0716648721451397,0.0707605883973565,0.071246711861499,0.0646528062173514,0.060423078120546,0.0616514243446229,0.0634575935221916,0.0675686044322963,0.0674418124235877,0.0672001375565246,0.0657529102075796,0.0617966127171302,0.0602209848939711,0.0607899812185761,0.0622594363816725,0.0645920659011994,0.0676430434841318,0.0684064037477754,0.0665723027849758,0.063446909064537,0.0601019353754303,0.0568177973187264,0.054442314742927,0.0547369432680839,0.0556107480583338,0.0578562603466134,0.0606493119752087,0.0626347238461024,0.0640950037062262,0.0651866793931751,0.066232647921079,0.0669646261954584,0.0668488207811223,0.0642385919421984,0.0597934084031455,0.0545972606415038,0.0499631899689978,0.0479514889471721,0.048840281892417,0.0496404517742787,0.0511805300022419,0.0538143204584265,0.0545623051462769,0.0537960894411437,0.0498015527210671,0.0431415361075512,0.0372745386248857,0.0338149407801174,0.0333956594367665,0.0345572116913642,0.0364274440302081,0.03829622492149,0.0401852824769618,0.0420099198344412,0.0426480519857134,0.0421294092949418,0.0415522639217716,0.0433005786971336,0.0461570153283186,0.0514894803347992,0.0564308931113683,0.0611705964593144,0.0647060676391614,0.0659661016834922,0.0676762649524415,0.0671019073101956,0.068359716203964,0.0704665400878124,0.0729641271059008,0.0737485724462772,0.0729801961641484,0.0735853970179751,0.0746015933995479,0.0775737237519773,0.0804470090473209,0.0817960778216579,0.0826195663965908,0.0827317451524284,0.0828168811272213,0.082855737206092,0.0826531304833076,0.0826527517824166
"Phoenix-Mesa-Chandler, AZ","Metro","38060",4860338,"Arizona",,"Phoenix-Mesa-Chandler, AZ",0.054451887574293,0.0547012722564076,0.0553489611206196,0.0558126861116849,0.0562077278092431,0.0567502995970671,0.0560651974619826,0.0562415262952113,0.0566539060124483,0.0556490196174066,0.0551632382276111,0.0538226519499552,0.0525298478582774,0.0522528153318332,0.0520331531172613,0.0522159161342403,0.0524396822654398,0.0529628557381234,0.0528461508758211,0.0514859819152131,0.0503663318072506,0.0489198007168915,0.0487096999283251,0.0491713472803568,0.0494651243588744,0.0501808757657607,0.0506327774007037,0.0513395762488743,0.052005416587188,0.052086023795791,0.0518249081469969,0.0512787961622456,0.050588659270536,0.0502823473503336,0.0499711647126302,0.0501816638233101,0.0505458974836396,0.0511321665755172,0.0526054838311025,0.055021114080436,0.0572038526438347,0.0576947562457697,0.0570917720659421,0.0550976841331704,0.0530169140794804,0.0522119095431768,0.051892037322382,0.0514957928894985,0.0504775158896377,0.0490409273909603,0.0466249003358457,0.0426833470029314,0.0388697315075648,0.0350087944457845,0.0319668638207796,0.0310354817677374,0.0319015155135485,0.0341446492225594,0.0369017930237409,0.0398187047377752,0.0425927256093526,0.045300141202369,0.0483033904604524,0.0505861722244387,0.0524123317880435,0.0536723288080691,0.0546200137198464,0.0563718215383912,0.0586172815300518,0.0609781413834267,0.0626736164199005,0.0638161680418807,0.0638553578265418,0.064088576823454,0.064564638520836,0.065207308947035,0.0661221292095228,0.0669625443424656,0.0673389321526709,0.0677586396521278,0.0677294010575203,0.0674215393138868,0.0678146717633188,0.0682481573014908,0.0690997267041025,0.0702324897029996,0.0710155593103786,0.0718058692218232,0.0729642237761918,0.0738485266572407
"Boston-Cambridge-Newton, MA-NH","Metro","14460",4854808,"Massachusetts",,"Boston-Cambridge-Newton, MA-NH",0.0465796868605122,0.0529926172011921,0.0550984864377419,0.056229980334259,0.0597899261765342,0.0612157543364493,0.0615928856920508,0.0614476271826501,0.0618760950619689,0.0613937467429508,0.0615638830485344,0.0631610134716465,0.0635788082034341,0.0638458583245674,0.0644647348428908,0.0636388960809129,0.0628214635239467,0.0617748262664928,0.0606796219846287,0.0591862789950332,0.0575148764424848,0.0558964992296381,0.0545650410923908,0.0548426176736813,0.055918949847174,0.0570008444422088,0.0577749854993932,0.0576097755738395,0.0561869183810008,0.0551144409444223,0.0541077151588469,0.052524135493244,0.0521473094992348,0.0517547591793463,0.0517980519298471,0.0530199124816879,0.0539241166236209,0.0547104956526865,0.0566643950690321,0.0611075384346623,0.067538218632941,0.0759815490738641,0.0827135618157375,0.0867895943135249,0.0890030405906249,0.088353709818278,0.0867205648230908,0.0839437659637381,0.0806860486068768,0.0771795398630931,0.0738131324826631,0.0697287979643813,0.0649703297171097,0.0599843969590459,0.0547781678146446,0.0498650799705643,0.0460996529957604,0.0442873137960257,0.04395963766985,0.044780042049228,0.0456064824979885,0.0459812911033027,0.0459981705223968,0.0458202173615586,0.0462134123945834,0.0471831680279899,0.0486653657968506,0.0500804808712255,0.0506097317159867,0.0504518005669682,0.0501732194972077,0.0503504954254796,0.0507247877049126,0.05098686055165,0.0510394371909348,0.0511441601366038,0.0514746691265765,0.0521461882279783,0.0528681936008326,0.0529313455911359,0.0520431887902399,0.0512478178780284,0.0510089583707771,0.0518915735039233,0.0534206589165622,0.0542478285789131,0.0539049270773424,0.0537490989762637,0.054121172868989,0.0551772262344971
"San Francisco-Oakland-Berkeley, CA","Metro","41860",4709220,"California",,"San Francisco-Oakland-Berkeley, CA",0.037927338090834,0.0415443595378749,0.0414287478469601,0.0413434955115623,0.0429645992974897,0.0444984359698506,0.0468666777740816,0.0498574238597538,0.0525277389273396,0.0525428620668813,0.0523388789074396,0.0517565234739789,0.0506102255170503,0.04965023436311,0.0489919374505663,0.0477366135249967,0.0462867255769684,0.0454488705512524,0.0450345224924956,0.0445040996233559,0.0439028300673719,0.0432549165719816,0.0423516856228859,0.0418555295768217,0.0414120369196204,0.0409534965322498,0.0409791827215904,0.0421641352261869,0.0438779568857807,0.0462635897310903,0.0481809843467533,0.0491499359241456,0.0501827644324462,0.0507709976320991,0.0510807523336059,0.0511841474181115,0.0503327129778104,0.0489861367265117,0.0486057079041123,0.0506283326093345,0.0548846505412875,0.0625121776753402,0.0710481732091749,0.0790434252514416,0.0849480499276049,0.086692425049101,0.0855403228925139,0.0817529570929939,0.0769352715303815,0.0725778934925359,0.0698743705233259,0.0672140555040252,0.0651912462501906,0.0628208519886653,0.0588326208938047,0.0550220754589081,0.0520337467349652,0.0504740253082484,0.0500220509730075,0.0500112038234486,0.0494766519063068,0.0485165164781196,0.0475822586691017,0.0470493556591852,0.0470675985729632,0.047198590952949,0.0472400407333882,0.0475383031670667,0.0483437401066918,0.0492888530784527,0.0506121789828293,0.0520116137303738,0.0522206109654527,0.052387998035133,0.0523958845307734,0.0518004771699865,0.0527238775672405,0.0536985147165378,0.0540298231827252,0.0545064798715715,0.0546020527406606,0.0546914872464282,0.0553589785592582,0.0558142528377021,0.0551703956528718,0.0545817496706799,0.0539906479913433,0.0549214182628273,0.0565980000579298,0.0573469768655459
"Harris County, TX","County","48201",4680609,"Texas","Harris County, TX","Houston-The Woodlands-Sugar Land, TX",0.0872609286397893,0.0882568463612046,0.0890991197798619,0.089496333919897,0.0904510111056442,0.0913331359361835,0.0917182852767225,0.0928176757193063,0.0885930123762881,0.0826397216385245,0.0774283032558538,0.0720009502182972,0.0726195220994741,0.0747168839346412,0.076315014182339,0.0778060852602011,0.0788332906334027,0.0802526801298958,0.0820018185932933,0.0830704173219399,0.0844044943932327,0.0854481169715028,0.0858503834592179,0.0869137894647837,0.0879327763387607,0.0886569305518412,0.0888029091506596,0.0881545456149705,0.0864140158074014,0.0842856079607485,0.0827712012643887,0.0813804806449014,0.0807894243063687,0.0808203864292539,0.0813976662230418,0.0821623751587677,0.0827660282819815,0.0833113975423308,0.0831096614906431,0.0837433912573171,0.08457468313422,0.0853093502958407,0.0862036657471113,0.0869801514192384,0.0873072385854207,0.0875369288217387,0.0879240247209823,0.0878927823730128,0.0865129324964394,0.0841805051970372,0.0808993048169733,0.0757456821928561,0.0709626543010553,0.0663220321927387,0.0619640554882247,0.0585867550749365,0.0560918314831281,0.054379771851529,0.0534448980619862,0.0534895679143217,0.0538940244758511,0.0550328530620174,0.056246212267474,0.0574991975338698,0.0584429733614642,0.0594595598710017,0.0604484338758983,0.0617952327613061,0.0639831602372421,0.0657710536233019,0.0675498300268084,0.0691401903871241,0.0701441316540465,0.0712880371101545,0.0721235155260743,0.0720769430867618,0.0727788989149197,0.0734240968075196,0.0744059822020089,0.0750271820827669,0.0752621093240374,0.0752969078944281,0.0752652778426451,0.0764328706071927,0.0777052114568173,0.079360246182863,0.080150161709608,0.0802352005374757,0.0792619227232934,0.0784003386582835
"Louisiana","State","22",4664616,"Louisiana",,,0.0789997808346412,0.0789794676297892,0.0769740247554312,0.0759049276945278,0.0767371714968925,0.0768998116260541,0.0784198025664646,0.0795297729379435,0.0793396947724137,0.0783415137478499,0.0761675417793956,0.0763126493980315,0.0767039853421234,0.076704168359095,0.0781514667446656,0.0769554378038748,0.0738564235690773,0.0731118906955047,0.071300129412906,0.0712437199142089,0.0723176369076681,0.0724051941113183,0.0741307877359281,0.0747516940061628,0.0749096930704422,0.0773019952944138,0.0789934729842384,0.0799827202381018,0.0817556588477531,0.0817750999453914,0.0824926086295838,0.0839545016640071,0.0842718178288043,0.0852037198968226,0.0852678098291412,0.0859633136627989,0.0864153492182975,0.0850855635977803,0.0837497014732308,0.0828345638883802,0.0829280295370624,0.0814862045172861,0.0777015297335022,0.07273258673505,0.0662692030474891,0.0649641116341241,0.0653177501591673,0.0665763817514161,0.067279781743739,0.0653511785744933,0.0634100036337977,0.0586341501586529,0.0537753907757331,0.0480430580137345,0.0428524164661002,0.0392426368618636,0.0374565630609959,0.0384051956560322,0.0386300748824829,0.0405307912297633,0.0430293229118631,0.0446958737236537,0.0468419528717032,0.0484937554694028,0.0489949479108221,0.0498402977087956,0.0515504196743509,0.0537761260146328,0.0573505821334574,0.0632367585199999,0.0695148726145606,0.0744231379854007,0.0781455989083931,0.0772651176146221,0.0745510718493562,0.0722027905156587,0.0705904535101555,0.0690939336773911,0.0701703129217732,0.0717328560902239,0.0728074401946106,0.0748211325331696,0.075779478027925,0.0766095697702818,0.07755083561834,0.0784648367738401,0.0784648197992756,0.0774455126899777,0.0747505472146469,0.0716714970630237
"Riverside-San Bernardino-Ontario, CA","Metro","40140",4600396,"California",,"Riverside-San Bernardino-Ontario, CA",0.045949991646923,0.0482109167085163,0.0474582386820277,0.0451739121445376,0.0438610097219317,0.0415150314263865,0.0394902653596287,0.0405896586173227,0.0403555396686936,0.0392549532354751,0.0396797533278225,0.0397399972477134,0.0407639067538026,0.0429753313483039,0.044139319980572,0.0449829000669763,0.0462294777566355,0.0477223916169483,0.0496895326291074,0.0497725982639323,0.048699011816545,0.0474449028350433,0.0468687022753752,0.0480157056519989,0.0500687206890984,0.0514035733434441,0.05237405530718,0.052831659129159,0.0530004802361021,0.0536075100226447,0.0537613788260865,0.0533563940514345,0.0530352044838777,0.0525836782429083,0.0524440718652373,0.0528541016238041,0.0529670944148619,0.0534245984995895,0.053447689636754,0.0532740607957399,0.0515135575720645,0.0471817543987259,0.0415273746252495,0.035431086383399,0.0300898533202931,0.0259497976540899,0.0231592661172264,0.0214120812819866,0.0202342168595632,0.0200680909799434,0.0197903451121961,0.0189413774798864,0.0181208865856747,0.0171041362203879,0.0164601829124385,0.0164502210788244,0.0169991898122916,0.0185205271991195,0.0201862658978699,0.0223502161553572,0.0247323976277065,0.0268508725512726,0.0284861081347391,0.0291251896662798,0.0296117947664377,0.0300399726446302,0.0322269817944996,0.0349124414679916,0.0378083152558051,0.0401508362377505,0.0407286285798532,0.0408881805768173,0.0406467921148764,0.0405428402325478,0.0405604574820884,0.0407953296847108,0.0408331230505698,0.0410592574539772,0.0413384415367924,0.0424448036375668,0.0432358435763817,0.0442538534444075,0.0450959280349138,0.0447306315847749,0.0452364628062474,0.0457108750751639,0.0457907248805198,0.0457819847147919,0.0453667257247821,0.0447324956966665
"Kentucky","State","21",4461952,"Kentucky",,,0.064979258658034,0.0690629636890378,0.0701890184511284,0.0742645525186986,0.077211535116665,0.0782257315513086,0.0798319032172615,0.0816079747868177,0.0852649319001201,0.0828858517840455,0.0799418360122329,0.0733498521339411,0.0674592064795117,0.0679549050684287,0.06798307301374,0.068193649950223,0.0663372882052621,0.0639371277960115,0.0616209669551296,0.0603247183173736,0.0609999386265745,0.0616458915923747,0.0631391731398649,0.0639155132332989,0.0641505688723405,0.0647298089162762,0.0654190557638749,0.065823547868805,0.0661989431978835,0.0679192513074859,0.0699370975023169,0.0721490233965972,0.0755430186393864,0.0769896069247794,0.0769437107062925,0.0765740844394475,0.076282172012381,0.0780560843645,0.07906541584994,0.0805278209364926,0.081093005217093,0.0789415341474606,0.0769266189492887,0.0741662280238636,0.0715253180080844,0.0701663939688805,0.070484311918855,0.0710634839294375,0.071021589190133,0.0691569670816526,0.0658791559478139,0.061252631229919,0.0563454698650333,0.051705687242728,0.0474599145605306,0.0447167986565423,0.0447363029765978,0.0452235548507755,0.0474436093250085,0.0497769360029587,0.0498284607379285,0.0514495441898455,0.0518340459272681,0.0517469878019439,0.0516169524298311,0.0511129504399152,0.0512689918674216,0.0523671965294145,0.0552750840740247,0.0573915909046601,0.0587643927156005,0.0599672322567086,0.0594505217003094,0.0592284410929462,0.0595728308420277,0.0588135523322122,0.0587856992626097,0.058107391249286,0.0569680975848762,0.0567448344094466,0.0564342293691198,0.0568963425736036,0.0576302358101046,0.0578401468455661,0.0577869405296654,0.0570367841306813,0.0553241236812014,0.0530681858881324,0.0506692340478216,0.0497501165173736
